b1_pop,0.00067078,3.5386e-5,0.30821,-0.41966,-6.486e-5,5.3669e-6,-8.1629e-5,-0.00031106,0.0011826
Dq_pop,3.5386e-5,0.15407,0.72453,-0.52195,-6.0992e-5,-3.0155e-6,-0.0098547,-0.00019927,0.0019369
E0_pop,0.30821,0.72453,58395,-10484,-0.074871,0.18553,-1.4333,-6.9781,29.51
A0_pop,-0.41966,-0.52195,-10484,15805,0.21766,-0.036963,1.5613,4.7945,-38.167
betat1_pop,-6.486e-5,-6.0992e-5,-0.074871,0.21766,0.00018598,3.6528e-6,5.4415e-5,0.00011897,-0.00050451
omega_b1,5.3669e-6,-3.0155e-6,0.18553,-0.036963,3.6528e-6,0.00063251,-1.1325e-5,-0.00017112,-0.0001144
omega_Dq,-8.1629e-5,-0.0098547,-1.4333,1.5613,5.4415e-5,-1.1325e-5,0.084908,0.00028426,-0.005275
omega_E0,-0.00031106,-0.00019927,-6.9781,4.7945,0.00011897,-0.00017112,0.00028426,0.022319,-0.010334
omega_A0,0.0011826,0.0019369,29.51,-38.167,-0.00050451,-0.0001144,-0.005275,-0.010334,0.21304
