b1_pop,0.0039313,3.4391e-5,-0.41958,-6.3527e-5,3.3473e-5,1.9183e-5,0.00010318,0.00026418
Dq_pop,3.4391e-5,0.13861,0.1798,1.1586e-5,6.3184e-5,5.5156e-6,-0.0093646,-0.00014307
E0_pop,-0.41958,0.1798,47065,0.099622,0.092946,-0.065952,-0.65851,-3.1006
betat1_pop,-6.3527e-5,1.1586e-5,0.099622,0.0001033,-0.0001984,1.7593e-6,-5.7812e-5,-4.4336e-6
betat2_pop,3.3473e-5,6.3184e-5,0.092946,-0.0001984,0.00076319,-9.5522e-6,5.9839e-5,-0.00011641
omega_b1,1.9183e-5,5.5156e-6,-0.065952,1.7593e-6,-9.5522e-6,0.00045788,1.2097e-5,0.00016645
omega_Dq,0.00010318,-0.0093646,-0.65851,-5.7812e-5,5.9839e-5,1.2097e-5,0.091718,0.00077013
omega_E0,0.00026418,-0.00014307,-3.1006,-4.4336e-6,-0.00011641,0.00016645,0.00077013,0.037555
