parameter,value,se_sa,rse_sa
b_pop,0.205944755073752,0.0139745219920782,6.78556828848285
Dq_pop,1.02228007581149,0.443014670381192,43.335939031143
E0_pop,630.348460219567,187.027528001382,29.6704981140487
A0_pop,384.30809861381,163.371364014513,42.5105181503563
omega_b,0.241988639246171,0.0515236168042342,21.2917502923846
omega_Dq,1.50365548471176,0.384437128043693,25.5668357514346
omega_E0,0.972824623361521,0.230042963195816,23.6469100053122
omega_A0,1.33228967752118,0.401974185937111,30.1716805826352
