b_pop,0.020733,-0.00037957,-0.017697,-0.85379,-0.0005667,0.00036142,-0.00014781,0.0027764
Dq_pop,-0.00037957,0.16022,0.27444,0.072053,4.9694e-5,-0.022374,0.00056194,0.00047515
E0_pop,-0.017697,0.27444,30164,-1343.5,-0.0093975,-0.3719,-8.6346,0.8606
A0_pop,-0.85379,0.072053,-1343.5,27662,0.41573,0.52077,-0.5448,-24.867
omega_b,-0.0005667,4.9694e-5,-0.0093975,0.41573,0.0027208,-0.00013785,-1.3898e-5,-0.0013969
omega_Dq,0.00036142,-0.022374,-0.3719,0.52077,-0.00013785,0.14915,-0.00093446,-0.0023204
omega_E0,-0.00014781,0.00056194,-8.6346,-0.5448,-1.3898e-5,-0.00093446,0.046921,0.0018157
omega_A0,0.0027764,0.00047515,0.8606,-24.867,-0.0013969,-0.0023204,0.0018157,0.21963
