rep,id,b1,Dq,E0,A0,betat1,eta_b1,eta_Dq,eta_E0,eta_A0,eta_betat1
3,3,-0.196956145792886,-0.546221776419129,7.50047964937842,5.09518819839863,-0.313486509802831,0.0167632770350932,-0.648274814380471,0.384111364465101,-0.147205058984427,0
4,3,-0.195941506188682,-0.357333764566698,7.54676934974875,4.6589184075737,-0.313486509802831,0.0177779166392968,-0.45938680252804,0.430401064835423,-0.583474849809359,0
5,3,-0.191717925352332,-0.298933764935492,7.58694294324066,3.88824405327849,-0.313486509802831,0.022001497475647,-0.400986802896834,0.47057465832734,-1.35414920410457,0
1,4,-0.018488825655634,1.46442771089867,6.77979538699177,5.74318926256783,-0.313486509802831,0.195230597172345,1.36237467293733,-0.336572897921552,0.500796005184766,0
2,4,-0.0286020757801754,1.41691195934043,6.01287086975171,6.28962070083276,-0.313486509802831,0.185117347047803,1.31485892137909,-1.10349741516161,1.0472274434497,0
3,4,-0.00533638720715358,1.40780697374061,6.66604882488504,5.6716609140054,-0.313486509802831,0.208383035620825,1.30575393577927,-0.450319460028282,0.429267656622335,0
4,4,0.0721888253227093,1.65081128879702,6.70481499598665,5.11602461681371,-0.313486509802831,0.285908248150688,1.54875825083568,-0.411553288926678,-0.126368640569349,0
5,4,-0.00524855590904902,1.27502056371735,6.78499390586829,5.68787347606957,-0.313486509802831,0.20847086691893,1.17296752575601,-0.331374379045035,0.445480218686505,0
1,5,-0.316360365439497,-0.211759759205706,6.8541428959337,5.1682025051236,-0.313486509802831,-0.102640942611518,-0.313812797167047,-0.262225388979619,-0.0741907522594643,0
2,5,-0.378842544209485,-0.0103077632888329,6.28030493971617,6.37979279364106,-0.313486509802831,-0.165123121381506,-0.112360801250174,-0.836063345197152,1.137399536258,0
3,5,-0.368841982518897,-0.226367973335413,6.32568156819736,6.22505921883324,-0.313486509802831,-0.155122559690919,-0.328421011296754,-0.790686716715967,0.982665961450178,0
4,5,-0.339161849154104,-0.12617265239655,6.22139967353261,6.10516178760969,-0.313486509802831,-0.125442426326125,-0.228225690357892,-0.894968611380718,0.862768530226625,0
5,5,-0.368980889182043,-0.0827914154081524,6.55724673528433,6.02934243151006,-0.313486509802831,-0.155261466354064,-0.184844453369494,-0.559121549628989,0.786949174127002,0
1,6,-0.178206442796842,1.53196998223074,8.08024797912573,3.55128738590815,-0.313486509802831,0.0355129800311369,1.42991694426939,0.963879694212406,-1.69110587147491,0
2,6,-0.187962922647586,1.44890082780748,8.09727805015358,4.05598427965009,-0.313486509802831,0.0257565001803929,1.34684778984614,0.980909765240253,-1.18640897773297,0
3,6,-0.179411205897416,1.26668348810042,7.96139399253787,5.06943583385832,-0.313486509802831,0.0343082169305632,1.16463045013908,0.845025707624548,-0.172957423524738,0
4,6,-0.0980328409435743,1.40820558563454,7.90311774763775,3.51892618361109,-0.313486509802831,0.115686581884404,1.3061525476732,0.786749462724424,-1.72346707377198,0
5,6,-0.0904726395857452,1.36769253041797,7.84504032264285,2.86606878181284,-0.313486509802831,0.123246783242234,1.26563949245663,0.728672037729527,-2.37632447557022,0
1,7,-0.245871120429452,0.783282334817303,7.50521944664886,3.98319084911108,-0.313486509802831,-0.0321516976014737,0.681229296855961,0.388851161735541,-1.25920240827198,0
2,7,-0.26120009946598,0.892020778154289,7.67404262636234,3.72788264729752,-0.313486509802831,-0.0474806766380012,0.789967740192947,0.557674341449015,-1.51451061008554,0
3,7,-0.264448031224732,0.78481033402823,7.63801755754321,3.10979645414521,-0.313486509802831,-0.0507286083967531,0.682757296066888,0.521649272629891,-2.13259680323785,0
4,7,-0.249418831663699,0.920767180364214,7.6309638666911,3.78970463704681,-0.313486509802831,-0.0356994088357203,0.818714142402872,0.514595581777773,-1.45268862033625,0
5,7,-0.267588321434043,0.76564727291494,7.63835461695801,3.24877046685692,-0.313486509802831,-0.0538688986060638,0.663594234953598,0.52198633204469,-1.99362279052614,0
1,8,-0.265535500186933,0.849883117097855,6.37190071660525,7.39828217141825,-0.313486509802831,-0.0518160773589546,0.747830079136514,-0.744467568308077,2.15588891403519,0
2,8,-0.255652067649602,0.840668288579719,6.79348895643975,7.25741581236505,-0.313486509802831,-0.0419326448216235,0.738615250618377,-0.322879328473574,2.01502255498199,0
3,8,-0.232141019829072,0.849066790419209,6.63405363508901,7.18163482170137,-0.313486509802831,-0.0184215970010929,0.747013752457867,-0.482314649824309,1.93924156431831,0
4,8,-0.266506792058447,0.853138273385963,6.22918048615693,7.45314134668501,-0.313486509802831,-0.0527873692304683,0.751085235424622,-0.887187798756391,2.21074808930195,0
5,8,-0.250310087053385,0.762854195214289,6.51984003627037,7.26403147323802,-0.313486509802831,-0.0365906642254063,0.660801157252948,-0.596528248642958,2.02163821585496,0
1,9,-0.224910072263045,-2.75926884425586,6.54595525495185,6.67813437823061,-0.313486509802831,-0.011190649435066,-2.8613218822172,-0.570413029961474,1.43574112084755,0
2,9,-0.231831350663399,-3.12536077655678,7.71249719384873,3.37660881856112,-0.313486509802831,-0.0181119278354202,-3.22741381451812,0.59612890893541,-1.86578443882194,0
3,9,-0.203454027357477,-4.23522498705122,7.42893276856833,5.08364923419385,-0.313486509802831,0.0102653954705018,-4.33727802501256,0.312564483655009,-0.158744023189211,0
4,9,-0.234003062796979,-2.9068275407748,7.26613935357117,5.86666417335073,-0.313486509802831,-0.0202836399689999,-3.00888057873614,0.149771068657844,0.624270915967667,0
5,9,-0.157535963944861,-3.64320139348734,7.14812213490336,5.18594646123181,-0.313486509802831,0.0561834588831183,-3.74525443144868,0.0317538499900376,-0.0564467961512465,0
1,10,-0.396994085645529,0.522113301289736,7.04543273046891,5.51324903330265,-0.313486509802831,-0.18327466281755,0.420060263328394,-0.0709355544444152,0.270855775919585,0
2,10,-0.329724218253373,0.613775390668981,7.06969311563023,3.62475453119676,-0.313486509802831,-0.116004795425394,0.511722352707639,-0.0466751692830965,-1.6176387261863,0
3,10,-0.393787657687569,0.894926238995852,7.28558719277829,4.80883053892102,-0.313486509802831,-0.18006823485959,0.79287320103451,0.169218907864964,-0.433562718462041,0
4,10,-0.402653366407003,0.657699781525158,7.36619056187023,4.08215295751686,-0.313486509802831,-0.188933943579024,0.555646743563816,0.249822276956909,-1.1602402998662,0
5,10,-0.385431854228376,0.704904975287737,7.22565283867195,4.48576911926925,-0.313486509802831,-0.171712431400398,0.602851937326396,0.109284553758624,-0.756624138113812,0
1,11,-0.316041965067057,-0.0111209634435471,7.11757135909375,5.58983373344075,-0.313486509802831,-0.102322542239078,-0.113174001404889,0.00120307418043009,0.347440476057689,0
2,11,-0.323187700451583,-0.0826285604808605,6.55314598487004,6.4072290360407,-0.313486509802831,-0.109468277623604,-0.184681598442202,-0.563222300043287,1.16483577865764,0
3,11,-0.278473016601096,0.12352834221424,7.03981117730083,5.61088991669438,-0.313486509802831,-0.0647535937731175,0.021475304252898,-0.0765571076124951,0.368496659311318,0
4,11,-0.280326942254541,-0.190493620351366,7.08002826484353,5.11809919611345,-0.313486509802831,-0.0666075194265626,-0.292546658312708,-0.0363400200697894,-0.124294061269612,0
5,11,-0.27212098925454,-0.0409356853768557,6.7835461867645,5.93194060102003,-0.313486509802831,-0.0584015664265614,-0.142988723338197,-0.332822098148819,0.689547343636968,0
1,12,-0.210736442602243,-0.100364760113508,7.17795903312117,3.83325587975705,-0.313486509802831,0.00298298022573562,-0.20241779807485,0.0615907482078448,-1.40913737762601,0
2,12,-0.20353788944008,-0.0649338559325942,7.06715765698883,4.5150653434016,-0.313486509802831,0.010181533387899,-0.166986893893936,-0.0492106279244897,-0.72732791398146,0
3,12,-0.236157469684663,-0.0872849640855113,6.63470255102562,5.97088800362181,-0.313486509802831,-0.0224380468566841,-0.189338002046853,-0.481665733887703,0.728494746238746,0
4,12,-0.24042321010429,-0.0966696296204924,7.00752748821771,5.43597058309317,-0.313486509802831,-0.0267037872763113,-0.198722667581834,-0.108840796695615,0.193577325710111,0
5,12,-0.245908506872965,-0.0630057767781459,6.66251896530471,6.0633903073937,-0.313486509802831,-0.0321890840449857,-0.165058814739487,-0.45384931960861,0.820997050010636,0
