parameter,value,se_sa,rse_sa
b_pop,2.21242157048229,0.14398982449429,6.50824537309595
Dq_pop,0.909163273569614,0.400274275253168,44.0266657144635
E0_pop,611.513788207646,173.677008566506,28.401159861915
A0_pop,369.927102666456,166.319460512065,44.9600635674502
omega_b,0.231313965276964,0.0521614287420816,22.5500560156954
omega_Dq,1.53298691156468,0.386200730830671,25.1926959008728
omega_E0,0.934508273652304,0.216613371419633,23.1793957878031
omega_A0,1.40244789179319,0.46865150073158,33.4166783289434
