rep,id,b1,Dq,E0,A0,beta
10,BFC,0.748135651396853,1.15072720451339,497.243566358388,351.531810373026,-0.373413840554387
1,Normandie,0.838119685565382,6.44407194021259,4450.60446912449,193.555638707503,-0.373413840554387
2,Normandie,0.936978297798866,5.2219097690073,3790.85730243202,26.9276553014641,-0.373413840554387
3,Normandie,0.903990272704317,5.76875927096092,4037.11562829683,75.6017117252609,-0.373413840554387
4,Normandie,0.868736382332009,5.79313608893766,4417.40345919014,59.1464364955525,-0.373413840554387
5,Normandie,0.928275831724537,4.6979111734788,3950.21663337745,38.7043822771293,-0.373413840554387
6,Normandie,0.929111794816221,5.16898408484033,3726.82010650363,9.26994684585422,-0.373413840554387
7,Normandie,0.915021418665504,4.17615089540819,4132.48793215367,38.4037042105164,-0.373413840554387
8,Normandie,0.946954546754704,5.35654535534747,3837.12283391962,7.23341333644264,-0.373413840554387
9,Normandie,0.906001908712512,5.30955190180082,3656.24658377287,421.742984431581,-0.373413840554387
10,Normandie,0.89648530543524,5.22817393889855,4284.91016878578,199.833596300937,-0.373413840554387
1,HDF,0.790657738631411,4.10687623292539,3297.53432437468,42.7536681105952,-0.373413840554387
2,HDF,0.761009047631502,3.45967361569197,3765.31980982599,89.9919889839064,-0.373413840554387
3,HDF,0.779506220444902,3.42607252540285,3467.76006742106,89.2767177236,-0.373413840554387
4,HDF,0.7562802582358,3.83711134027312,3956.50863728877,61.7063533941785,-0.373413840554387
5,HDF,0.798830531318672,2.68259885507705,3347.59508669473,23.3052445974465,-0.373413840554387
6,HDF,0.805723936198294,3.25504099350336,3170.05567007395,20.6683812998601,-0.373413840554387
7,HDF,0.78515813956734,4.18774058200536,3568.34807069642,46.9903040022592,-0.373413840554387
8,HDF,0.777207654147195,3.13602603353788,3501.76704305983,73.0646018256842,-0.373413840554387
9,HDF,0.789414406562331,3.34384590257477,3538.80290533391,18.5454692384802,-0.373413840554387
10,HDF,0.782180749460508,3.54048794778569,3260.77837219398,159.921287051791,-0.373413840554387
1,GrandEst,0.802965225296608,3.0047268973366,570.04417346827,1733.25587489589,-0.373413840554387
2,GrandEst,0.799767775748589,2.87740764639282,1046.79231075275,1496.84540247811,-0.373413840554387
3,GrandEst,0.805473906688278,2.88552209707717,632.641655700984,1635.56299323422,-0.373413840554387
4,GrandEst,0.808298637481478,2.83667822697877,881.986666521081,1470.12996300474,-0.373413840554387
5,GrandEst,0.800580246862839,3.09538296989783,465.278662741923,1792.67814302958,-0.373413840554387
6,GrandEst,0.799083033202686,2.8423451784953,533.745728728946,1746.28313045185,-0.373413840554387
7,GrandEst,0.80553975500005,3.27726681617426,841.30308618603,1520.78025723684,-0.373413840554387
8,GrandEst,0.804094003784128,2.79638547032875,865.861966839019,1539.3649136524,-0.373413840554387
9,GrandEst,0.816461786678126,2.92550966851436,479.089665032336,1612.73164374726,-0.373413840554387
10,GrandEst,0.79929472006279,2.70814005122985,467.761258935759,1790.40458405029,-0.373413840554387
1,PaysLoire,0.709681327446516,0.300919107355145,3003.93796308853,203.777747699257,-0.373413840554387
2,PaysLoire,0.772513989944408,0.162200716197799,2318.5504000212,132.710686215178,-0.373413840554387
3,PaysLoire,0.728237046570479,0.14776710729332,2871.17502003243,74.2939008220348,-0.373413840554387
4,PaysLoire,0.654249566020548,0.18449110354831,3179.64977868787,460.481963321319,-0.373413840554387
5,PaysLoire,0.701395651173274,0.32406005510795,2881.9529463794,164.992342116837,-0.373413840554387
6,PaysLoire,0.742543853093659,0.195284847456627,2452.03440670382,143.29538953072,-0.373413840554387
7,PaysLoire,0.715583013829532,0.257223262005756,1953.97379425428,649.988103888444,-0.373413840554387
8,PaysLoire,0.709348300030749,0.440440246062967,3126.57621186896,326.262011286081,-0.373413840554387
9,PaysLoire,0.715375902188361,0.297479969002743,2761.7722680684,366.919715662734,-0.373413840554387
10,PaysLoire,0.679669225638425,0.469873366455254,1413.45813066342,1280.69102838671,-0.373413840554387
1,Bretagne,0.717508213973944,4.35480097468319,1573.40892365767,81.6982823359778,-0.373413840554387
2,Bretagne,0.726189740119894,2.58650234595207,1492.0237054132,29.1755775478316,-0.373413840554387
3,Bretagne,0.757211497139686,3.232562520684,1176.44871571602,43.9979783435652,-0.373413840554387
4,Bretagne,0.724598812371176,3.53344638650984,997.516586609692,302.413338412266,-0.373413840554387
5,Bretagne,0.737065282953709,4.20642003515949,1499.35535649445,27.7541286129072,-0.373413840554387
6,Bretagne,0.737148767621642,4.31406815643421,1430.29398633614,44.2964703764791,-0.373413840554387
7,Bretagne,0.683777580341305,3.67960220601389,1418.53542066408,286.834552612793,-0.373413840554387
8,Bretagne,0.718111619244924,3.31891512296491,1105.49241842992,285.695725099003,-0.373413840554387
9,Bretagne,0.743252256666401,4.23478875801031,1355.07458766199,88.818644469796,-0.373413840554387
10,Bretagne,0.688531644216222,4.23371938650054,1351.32043242618,293.081107634789,-0.373413840554387
1,Occitanie,0.819534142029352,0.649162042753636,516.403654133264,387.147372736568,-0.373413840554387
2,Occitanie,0.853278481808299,0.674968396974374,768.381527932772,176.401771543044,-0.373413840554387
3,Occitanie,0.809175885087962,0.847904993515901,604.814731576366,399.198469606964,-0.373413840554387
4,Occitanie,0.868721612516806,0.760136123268588,387.431818128142,335.993443130959,-0.373413840554387
5,Occitanie,0.84697830889775,0.625724705029366,801.361607065182,194.236143883224,-0.373413840554387
6,Occitanie,0.832098230002449,0.555206562759035,528.807274417166,396.10407961584,-0.373413840554387
7,Occitanie,0.865924270658904,0.326141148473255,880.386345701194,89.9191790719165,-0.373413840554387
8,Occitanie,0.857101712257361,0.514306919683861,741.221912485116,188.410015677564,-0.373413840554387
9,Occitanie,0.846116779232565,0.602530579506398,555.876850844058,341.028742101172,-0.373413840554387
10,Occitanie,0.804803221119259,0.6388307555138,716.561544447957,355.885883507952,-0.373413840554387
1,PACA,0.833953141480158,0.948456780583157,171.168338049301,609.15112721337,-0.373413840554387
2,PACA,0.850132391951949,0.877585373460149,556.466359283326,393.350709962519,-0.373413840554387
3,PACA,0.831177563712177,0.914219231277922,397.483551038213,486.97554459204,-0.373413840554387
4,PACA,0.847049856737221,0.844891808973425,264.120091786231,526.042777707217,-0.373413840554387
5,PACA,0.877089959805937,0.553767107966721,122.242733540472,495.205762699078,-0.373413840554387
6,PACA,0.834442119407823,0.753355464426001,292.757126563434,542.253217230476,-0.373413840554387
7,PACA,0.85518744570466,0.865181503636795,306.843144179456,452.026252988937,-0.373413840554387
8,PACA,0.87763373969038,0.837843119755262,287.580249588947,435.514988873855,-0.373413840554387
9,PACA,0.855570667852994,0.750991375764388,319.018706725578,457.134400163583,-0.373413840554387
10,PACA,0.872111784320236,0.7119096028896,350.763407866599,409.43316071843,-0.373413840554387
