parameter,value,se_sa,rse_sa
b1_pop,0.809373788052798,,
Dq_pop,1.0960564782296,,
E0_pop,1042.95986238435,,
A0_pop,206.054967010542,,
betat1_pop,-0.897173474626906,0.00926574211343794,1.03277040343743
omega_b1,0.106449076067005,,
omega_Dq,1.22544478358113,,
omega_E0,0.748670932813484,,
omega_A0,1.16204709210266,,
