b_pop,1,-0.0079078,0.0043618,-0.028234,-0.0092168,0.0093488,-0.0010668,0.023285
Dq_pop,-0.0079078,1,-0.011139,0.019693,0.0061966,-0.17934,-0.0053679,-0.0034669
E0_pop,0.0043618,-0.011139,1,-0.070061,-0.0057283,0.027642,-0.083958,-0.0034964
A0_pop,-0.028234,0.019693,-0.070061,1,0.048456,-0.031389,-0.034494,-0.43858
omega_b,-0.0092168,0.0061966,-0.0057283,0.048456,1,-0.019008,-0.0032535,-0.050046
omega_Dq,0.0093488,-0.17934,0.027642,-0.031389,-0.019008,1,0.015891,-0.0037936
omega_E0,-0.0010668,-0.0053679,-0.083958,-0.034494,-0.0032535,0.015891,1,0.022884
omega_A0,0.023285,-0.0034669,-0.0034964,-0.43858,-0.050046,-0.0037936,0.022884,1
