b_pop,0.017051,-0.0004628,0.10924,-0.65588,-6.0204e-5,0.00049179,-3.1384e-5,0.0014635
Dq_pop,-0.0004628,0.20088,-0.95749,1.5702,0.00013893,-0.032382,-0.00054201,-0.00074788
E0_pop,0.10924,-0.95749,36786,-2390.5,-0.054959,2.1358,-3.6278,-0.32277
A0_pop,-0.65588,1.5702,-2390.5,31649,0.43122,-2.2496,-1.3825,-37.554
omega_b,-6.0204e-5,0.00013893,-0.054959,0.43122,0.0025023,-0.00038305,-3.6666e-5,-0.001205
omega_Dq,0.00049179,-0.032382,2.1358,-2.2496,-0.00038305,0.1623,0.0014422,-0.00073558
omega_E0,-3.1384e-5,-0.00054201,-3.6278,-1.3825,-3.6666e-5,0.0014422,0.050754,0.0024814
omega_A0,0.0014635,-0.00074788,-0.32277,-37.554,-0.001205,-0.00073558,0.0024814,0.23166
