parameter,value,se_sa,rse_sa
b1_pop,0.809373788052798,0.0260846870060498,3.22282329760205
Dq_pop,1.0960564782296,0.395770713831823,36.1086058695706
E0_pop,1042.95986238435,244.389649729699,23.4323159062891
A0_pop,206.054967010542,93.6021938064419,45.4258371755984
betat1_pop,-0.312297221354965,0.0134832009318968,4.31742583984488
omega_b1,0.106449076067005,0.0248811242289026,23.37373432273
omega_Dq,1.22544478358113,0.301676620724262,24.6177245002153
omega_E0,0.748670932813484,0.165700629145495,22.1326382370418
omega_A0,1.16204709210266,0.33033711475272,28.4271710671375
