b_pop,0.0020966,-0.00019463,0.06827,-0.42286,-6.2734e-5,0.00017457,2.7644e-5,0.00093799
Dq_pop,-0.00019463,0.19369,-0.48034,1.2642,0.00014105,-0.02575,-0.0010922,0.0014316
E0_pop,0.06827,-0.48034,34314,-1759.2,-0.12137,1.3539,-4.2984,-1.1057
A0_pop,-0.42286,1.2642,-1759.2,29970,0.77234,-0.85205,-1.7704,-30.07
omega_b,-6.2734e-5,0.00014105,-0.12137,0.77234,0.0027057,-0.00035039,-0.00013102,-0.001864
omega_Dq,0.00017457,-0.02575,1.3539,-0.85205,-0.00035039,0.14686,0.0021851,-0.0071083
omega_E0,2.7644e-5,-0.0010922,-4.2984,-1.7704,-0.00013102,0.0021851,0.053875,0.00091375
omega_A0,0.00093799,0.0014316,-1.1057,-30.07,-0.001864,-0.0071083,0.00091375,0.22123
