rep,id,b,Dq,E0,A0,eta_b,eta_Dq,eta_E0,eta_A0
3,5,-0.359230065901528,0.719375457149983,4.81669046958277,7.31613432313093,-0.149050595437124,-0.206938015626531,-1.63771438647269,0.404654497835428
4,5,-0.284633684762551,0.782737577548696,6.19837791080313,6.8603352275433,-0.0744542142981477,-0.143575895227818,-0.256026945252325,-0.051144597752204
1,6,0.0442151361781227,2.26143627167435,8.41273032873261,6.61404524883683,0.254394606642526,1.33512279889783,1.95832547267716,-0.297434576458676
2,6,0.139230367995673,2.53127289678354,8.46439123658195,5.53938091776799,0.349409838460076,1.60495942400703,2.00998638052649,-1.37209890752752
3,6,0.0855294139962107,2.16337199802552,8.49738223919106,5.88862564821239,0.295708884460614,1.23705852524901,2.0429773831356,-1.02285417708312
4,6,-0.0266117277265354,2.58648089625216,8.58792906300785,6.57938676199602,0.183567742737868,1.66016742347564,2.1335242069524,-0.332093063299483
1,7,-0.141935081977987,2.00149350112258,7.98684682179461,6.14619879435956,0.0682443884864158,1.07518002834607,1.53244196573915,-0.765281030935951
2,7,-0.212361786649738,2.19663528949381,8.15665389958464,6.21372101801382,-0.0021823161853344,1.2703218167173,1.70224904352918,-0.697758807281685
3,7,-0.120919958768511,2.0616724229901,8.04145776589572,5.49613512510555,0.0892595116958921,1.13535895021358,1.58705290984026,-1.41534470018996
4,7,-0.20205191322087,2.18992168968661,7.95297012440027,6.77103655025995,0.00812755724353312,1.26360821691009,1.49856526834481,-0.140443275035554
1,8,-0.227073162291122,1.89919851923619,5.8517228719126,8.18142840462719,-0.0168936918267188,0.972885046459677,-0.602681984142859,1.26994857933168
2,8,-0.187976316201283,1.94256414014246,6.45767065340782,7.9916003211265,0.0222031542631204,1.01625066736595,0.00326579735236354,1.08012049583099
3,8,-0.222176844703664,1.84733361916934,5.4494628223287,8.12921730963457,-0.0119973742392611,0.921020146392829,-1.00494203372676,1.21773748433907
4,8,-0.224952746303891,1.78458249517887,5.62234750253071,8.15922068529783,-0.0147732758394881,0.858269022402355,-0.832057353524745,1.24774086000232
1,9,-0.331239622767365,-1.56046767302064,8.07905623915357,7.87189468063951,-0.121060152302961,-2.48678114579715,1.62465138309811,0.960414855344002
2,9,-0.321537192602149,-1.09908678610166,7.06233219767802,8.14386240887442,-0.111357722137746,-2.02540025887817,0.607927341622561,1.23238258357891
3,9,-0.352803463285452,-0.928191382476591,7.66225351309235,8.20637426306693,-0.142623992821049,-1.8545048552531,1.20784865703689,1.29489443777143
4,9,-0.398322366498109,-0.653291590019981,7.64363192271827,8.26694672653586,-0.188142896033706,-1.5796050627965,1.18922706666281,1.35546690124035
1,10,-0.442293492924249,2.53249668518053,6.97453939391329,7.17598031066878,-0.232114022459846,1.60618321240402,0.520134537857828,0.26450048537327
2,10,-0.256986098083331,2.34255233739458,7.19599062011476,5.91565653388253,-0.0468066276189279,1.41623886461807,0.741585764059298,-0.99582329141298
3,10,-0.267873620473534,2.45797564471941,7.10801976678357,6.38809775167253,-0.0576941500091307,1.53166217194289,0.653614910728115,-0.52338207362298
4,10,-0.308166756794153,2.31626797367331,6.64139789355611,6.89219150722661,-0.09798728632975,1.38995450089679,0.186993037500654,-0.0192883180688925
1,11,-0.0663583634996091,0.349793575502231,5.27699523888854,7.07125575868699,0.143821106964794,-0.576519897274283,-1.17740961716692,0.159775933391483
2,11,-0.0855534455986131,0.0946297989535948,5.18642874521218,7.13487104056602,0.12462602486579,-0.831683673822919,-1.26797611084328,0.223391215270516
3,11,-0.155857490032724,0.576151215490465,5.78397382339428,7.27585854716956,0.0543219804316792,-0.350162257286049,-0.67043103266118,0.364378721874051
4,11,-0.100765046639662,0.209210578217551,5.72344308997873,7.07327361344742,0.109414423824741,-0.717102894558963,-0.730961766076727,0.161793788151916
1,12,-0.0998479472401941,0.0489536215715168,5.70745591205471,7.23742395146551,0.110331523224209,-0.877359851204997,-0.746948944000752,0.325944126170001
2,12,-0.047643771171583,0.288530219294377,6.41699440683167,6.92749752382118,0.16253569929282,-0.637783253482137,-0.0374104492237821,0.0160176985256726
3,12,-0.113438640892,0.442138847405742,4.83669373087123,7.3403062387321,0.0967408295724033,-0.484174625370772,-1.61771112518422,0.428826413436592
4,12,-0.0511988783216669,-0.195302634100753,5.34755971940247,7.13286872893125,0.158980592142736,-1.12161610687727,-1.10684513665299,0.221388903635743
1,13,-1.34939540236469,-2.04917032111846,6.69927508042467,6.36922413114777,-1.13921593190029,-2.97548379389497,0.244870224369213,-0.542255694147737
2,13,-1.27193139017256,-2.99353925025727,6.69192910157242,6.07334485030017,-1.06175191970816,-3.91985272303378,0.23752424551696,-0.83813497499534
3,13,-1.33860984326958,-2.35792690386756,6.64900771203715,6.32182902816836,-1.12843037280518,-3.28424037664408,0.194602855981697,-0.58965079712715
4,13,-1.54572012571789,-1.45616477364418,6.53803296229385,6.76734445921122,-1.33554065525348,-2.3824782464207,0.0836281062383915,-0.14413536608429
