b1_pop,0.00091868,-0.00011482,0.070018,-0.2549,-7.5066e-5,1.651e-5,7.5886e-6,-0.00013977,0.00072136
Dq_pop,-0.00011482,0.21837,-0.41097,0.86594,-0.00014363,-7.7655e-5,-0.0085886,0.00091917,-0.0029315
E0_pop,0.070018,-0.41097,70368,-5053,-0.097272,0.041447,0.049728,-4.2061,14.243
A0_pop,-0.2549,0.86594,-5053,18301,0.097081,-0.27708,0.47195,0.59851,-41.83
beta_pop,-7.5066e-5,-0.00014363,-0.097272,0.097081,0.0002378,-4.4829e-6,4.535e-5,0.00011686,9.0892e-5
omega_b1,1.651e-5,-7.7655e-5,0.041447,-0.27708,-4.4829e-6,0.00082415,-0.00010468,5.4855e-5,0.0018134
omega_Dq,7.5886e-6,-0.0085886,0.049728,0.47195,4.535e-5,-0.00010468,0.051162,-0.00086549,-0.0029381
omega_E0,-0.00013977,0.00091917,-4.2061,0.59851,0.00011686,5.4855e-5,-0.00086549,0.039731,0.00037857
omega_A0,0.00072136,-0.0029315,14.243,-41.83,9.0892e-5,0.0018134,-0.0029381,0.00037857,0.33808
