rep,id,b1,Dq,E0,A0,betat1,eta_b1,eta_Dq,eta_E0,eta_A0,eta_betat1
1,1,-0.0111380730938314,0.670934608673775,7.8050180653404,5.55995460287717,-0.897173474626906,0.200356358388029,0.579215890244249,0.855200093933088,0.231811639532168,0
2,1,-0.00329399177970338,0.646029557370442,7.73385397095536,5.6605467954403,-0.897173474626906,0.208200439702157,0.554310838940916,0.784035999548035,0.332403832095291,0
3,1,-0.00895920568692076,0.630036519570804,7.86228599375699,5.12365031654455,-0.897173474626906,0.202535225794939,0.538317801141278,0.912468022349668,-0.204492646800466,0
4,1,-0.0021920755241245,0.688534490756239,7.55349948688539,6.12902297334846,-0.897173474626906,0.209302355957735,0.596815772326713,0.603681515478066,0.800880010003451,0
5,1,-0.0163960886375297,0.596865726989335,7.5642979100702,6.23907507022134,-0.897173474626906,0.19509834284433,0.505147008559809,0.614479938662888,0.910932106876331,0
1,2,0.0692528330980852,-0.27070569905393,5.96810613368003,4.42015922825039,-0.897173474626906,0.280747264579946,-0.362424417483455,-0.981711837727285,-0.907983735094622,0
2,2,0.0595720240718898,-0.487104554857883,5.56369162300906,4.95235440820291,-0.897173474626906,0.271066455553751,-0.57882327328741,-1.38612634839826,-0.375788555142098,0
3,2,0.0532173489362984,-0.62721172727974,5.74697344808781,4.81886176472345,-0.897173474626906,0.264711780418159,-0.718930445709265,-1.20284452331951,-0.509281198621568,0
4,2,0.0854211234454565,-0.314722999168771,5.36508243658297,4.87448263998421,-0.897173474626906,0.296915554927316,-0.406441717598297,-1.58473553482435,-0.453660323360803,0
5,2,0.0585979219836177,-0.483831024475997,5.60512572068684,4.94372897401828,-0.897173474626906,0.270092353465478,-0.575549742905523,-1.34469225072047,-0.384413989326741,0
1,3,-0.0464985687400305,-0.394660218374501,7.29428374746025,3.67993931650668,-0.897173474626906,0.16499586274183,-0.486378936804027,0.344465776052933,-1.64820364683834,0
2,3,-0.0498062206953437,-0.307471266496462,7.30350008729204,3.99525110717705,-0.897173474626906,0.161688210786517,-0.399189984925988,0.353682115884718,-1.33289185616796,0
3,3,-0.0418715047191277,-0.517694289119365,7.23590202798814,3.75294561676405,-0.897173474626906,0.169622926762732,-0.609413007548891,0.286084056580815,-1.57519734658097,0
4,3,-0.065636801550359,-0.371515386975571,7.42418532968623,3.17233073522762,-0.897173474626906,0.145857629931501,-0.463234105405098,0.474367358278922,-2.15581222811739,0
5,3,-0.0336206297195991,-0.257763484947622,7.14904503136293,4.67089304830868,-0.897173474626906,0.177873801762261,-0.349482203377147,0.199227059955609,-0.65724991503633,0
1,4,0.11046147852834,1.40579865825685,6.92658242766818,5.27348329249693,-0.897173474626906,0.3219559100102,1.31407993982733,-0.0232355437391394,-0.0546596708480738,0
2,4,0.106059518266218,1.28808359718351,6.40700783307193,5.88761711452929,-0.897173474626906,0.317553949748078,1.19636487875399,-0.542810138335393,0.559474151184277,0
3,4,0.149082192798614,1.46416495098568,5.83081127801494,6.07884468668889,-0.897173474626906,0.360576624280474,1.37244623255615,-1.11900669339238,0.750701723343872,0
4,4,0.102416426386665,1.48031919644714,5.96129326754254,6.22045422895749,-0.897173474626906,0.313910857868524,1.38860047801761,-0.988524703864785,0.89231126561248,0
5,4,0.126286457394878,1.51049058670781,6.49081091395209,5.85193423202409,-0.897173474626906,0.337780888876739,1.41877186827829,-0.459007057455235,0.523791268679076,0
1,5,-0.171350734023415,-0.30987252448035,6.50610952310058,4.00975123964812,-0.897173474626906,0.0401436974584456,-0.401591242909876,-0.443708448306726,-1.3183917236969,0
2,5,-0.171876193009713,-0.304530705417541,6.21378547171697,4.92178417207625,-0.897173474626906,0.0396182384721473,-0.396249423847067,-0.736032499690356,-0.406358791268761,0
3,5,-0.144387103602239,-0.477768445357338,6.44986851088429,3.32694261723778,-0.897173474626906,0.067107327879621,-0.569487163786863,-0.499949460523025,-2.00120034610723,0
4,5,-0.164437819941248,-0.218574229553558,5.89591787769672,5.33956575591174,-0.897173474626906,0.047056611540613,-0.310292947983085,-1.05390009371059,0.0114227925667375,0
