b_pop,1,-0.0063343,0.0066655,-0.04919,-0.095864,0.0041259,0.0039604,0.046078
Dq_pop,-0.0063343,1,0.0013073,0.011208,0.0051175,-0.11245,-0.00031579,-0.0069053
E0_pop,0.0066655,0.0013073,1,-0.051338,-0.0075567,0.00051906,-0.1238,0.023043
A0_pop,-0.04919,0.011208,-0.051338,1,0.059025,-0.00053,-0.028386,-0.17078
omega_b,-0.095864,0.0051175,-0.0075567,0.059025,1,-0.015085,-0.0062321,-0.065737
omega_Dq,0.0041259,-0.11245,0.00051906,-0.00053,-0.015085,1,-0.00048197,-0.015683
omega_E0,0.0039604,-0.00031579,-0.1238,-0.028386,-0.0062321,-0.00048197,1,0.025307
omega_A0,0.046078,-0.0069053,0.023043,-0.17078,-0.065737,-0.015683,0.025307,1
