b_pop,0.0079328,-0.00056563,0.11489,-1.2578,-0.00080375,0.00012176,7.4978e-5,0.0010829
Dq_pop,-0.00056563,1.0052,0.25366,3.2263,0.00048298,-0.037358,-6.7298e-5,-0.0018268
E0_pop,0.11489,0.25366,37453,-2852.5,-0.13767,0.033285,-5.0928,1.1767
A0_pop,-1.2578,3.2263,-2852.5,82430,1.5953,-0.05042,-1.7323,-12.938
omega_b,-0.00080375,0.00048298,-0.13767,1.5953,0.0088614,-0.00047053,-0.0001247,-0.0016329
omega_Dq,0.00012176,-0.037358,0.033285,-0.05042,-0.00047053,0.10979,-3.3945e-5,-0.0013712
omega_E0,7.4978e-5,-6.7298e-5,-5.0928,-1.7323,-0.0001247,-3.3945e-5,0.045182,0.0014194
omega_A0,0.0010829,-0.0018268,1.1767,-12.938,-0.0016329,-0.0013712,0.0014194,0.069626
