b1_pop,1,-0.0091136,-0.0086608,-0.051868,-0.12568,-0.0082584,3.3991e-5,0.0040348,0.035092
Dq_pop,-0.0091136,1,0.0075833,-0.0030442,-0.014495,-0.0074716,-0.049699,-0.0013236,0.007727
E0_pop,-0.0086608,0.0075833,1,-0.12393,0.013735,-0.0093826,-0.011067,-0.067797,0.076636
A0_pop,-0.051868,-0.0030442,-0.12393,1,0.01777,-0.060357,0.046739,-0.03528,-0.56321
beta_pop,-0.12568,-0.014495,0.013735,0.01777,1,-0.020584,0.0071498,-0.0062171,0.015104
omega_b1,-0.0082584,-0.0074716,-0.0093826,-0.060357,-0.020584,1,-0.019946,0.032009,0.087214
omega_Dq,3.3991e-5,-0.049699,-0.011067,0.046739,0.0071498,-0.019946,1,-0.0091316,-0.056333
omega_E0,0.0040348,-0.0013236,-0.067797,-0.03528,-0.0062171,0.032009,-0.0091316,1,0.054898
omega_A0,0.035092,0.007727,0.076636,-0.56321,0.015104,0.087214,-0.056333,0.054898,1
