b_pop,1,-0.051005,0.0027092,-0.038761,-0.136,-0.088099,0.074515,-0.011217,0.0031991
Dq_pop,-0.051005,1,0.0099316,0.0097158,0.15027,0.099045,-0.29061,0.017146,0.03023
E0_pop,0.0027092,0.0099316,1,-0.040891,-0.0012849,0.0023208,-0.013411,-0.0045047,0.0064423
A0_pop,-0.038761,0.0097158,-0.040891,1,0.037577,0.033605,-0.0010865,-0.0086768,-0.07658
Di_pop,-0.136,0.15027,-0.0012849,0.037577,1,0.069997,-0.18759,0.072855,0.072717
omega_b,-0.088099,0.099045,0.0023208,0.033605,0.069997,1,-0.18181,0.0043423,-0.0063713
omega_Dq,0.074515,-0.29061,-0.013411,-0.0010865,-0.18759,-0.18181,1,-0.021562,-0.059638
omega_E0,-0.011217,0.017146,-0.0045047,-0.0086768,0.072855,0.0043423,-0.021562,1,-0.0074802
omega_A0,0.0031991,0.03023,0.0064423,-0.07658,0.072717,-0.0063713,-0.059638,-0.0074802,1
