b_pop,0.00019529,-6.0191e-5,-0.0010473,-0.057233,-2.7036e-5,9.0933e-5,2.0247e-5,8.1689e-5
Dq_pop,-6.0191e-5,0.19626,0.13706,0.54705,0.00031587,-0.026608,-0.00015677,0.0010459
E0_pop,-0.0010473,0.13706,34979,-2228.1,-0.032164,0.38408,-7.4054,0.76133
A0_pop,-0.057233,0.54705,-2228.1,26690,0.27647,-1.2468,-2.2215,-15.703
omega_b,-2.7036e-5,0.00031587,-0.032164,0.27647,0.0026547,-0.00085079,-2.7887e-5,-0.00071716
omega_Dq,9.0933e-5,-0.026608,0.38408,-1.2468,-0.00085079,0.14779,0.00011267,-0.00038285
omega_E0,2.0247e-5,-0.00015677,-7.4054,-2.2215,-2.7887e-5,0.00011267,0.05292,0.0010505
omega_A0,8.1689e-5,0.0010459,0.76133,-15.703,-0.00071716,-0.00038285,0.0010505,0.16158
