b_pop,1,-0.0097225,-0.0004007,-0.025069,-0.037549,0.016926,0.0062982,0.014542
Dq_pop,-0.0097225,1,0.0016542,0.0075584,0.013838,-0.15623,-0.0015383,0.0058734
E0_pop,-0.0004007,0.0016542,1,-0.07292,-0.0033378,0.0053419,-0.17212,0.010127
A0_pop,-0.025069,0.0075584,-0.07292,1,0.032845,-0.019851,-0.059111,-0.23912
omega_b,-0.037549,0.013838,-0.0033378,0.032845,1,-0.042953,-0.0023528,-0.034627
omega_Dq,0.016926,-0.15623,0.0053419,-0.019851,-0.042953,1,0.0012741,-0.0024774
omega_E0,0.0062982,-0.0015383,-0.17212,-0.059111,-0.0023528,0.0012741,1,0.01136
omega_A0,0.014542,0.0058734,0.010127,-0.23912,-0.034627,-0.0024774,0.01136,1
