parameter,value,se_sa,rse_sa
b1_pop,0.8280772809345,0.0303097857113851,3.66026051061079
Dq_pop,1.66227830575536,0.467295882971705,28.111771738449
E0_pop,965.168368359141,265.269139600309,27.4842346989973
A0_pop,216.574092230396,135.282554139685,62.4647910313153
beta_pop,-0.373413840554387,0.0154209208804208,4.12971325795696
omega_b1,0.121553340544662,0.0287079561307984,23.6175789181626
omega_Dq,0.94968962654639,0.226189750508517,23.8172287225113
omega_E0,0.880244724823744,0.199325523708108,22.6443303875544
omega_A0,1.55738682316919,0.581448933208961,37.3349077158459
