rep,id,b1,Dq,E0,betat1,betat2,eta_b1,eta_Dq,eta_E0,eta_betat1,eta_betat2
3,8,0.680683887694421,0.936872428429421,8.14335625127546,-0.270276,-1.0195846566752,-0.0346894516236909,0.818775270647892,1.25643653288146,0,0
4,8,0.66145009563466,0.929021536913945,8.24343508516551,-0.270276,-1.0195846566752,-0.0539232436834513,0.810924379132416,1.3565153667715,0,0
5,8,0.658049171366186,0.825599315758291,8.24159881202639,-0.270276,-1.0195846566752,-0.0573241679519255,0.707502157976762,1.35467909363239,0,0
1,9,0.85384644478303,-3.0683893755118,5.40943474260555,-0.270276,-1.0195846566752,0.13847310546492,-3.18648653329333,-1.47748497578845,0,0
2,9,0.858656077293674,-5.90544641927353,5.44376264603643,-0.270276,-1.0195846566752,0.143282737975563,-6.02354357705506,-1.44315707235755,0,0
3,9,0.847093439928976,-4.44915976583558,5.50007654480306,-0.270276,-1.0195846566752,0.131720100610865,-4.56725692361711,-1.38684317359094,0,0
4,9,0.866088693785361,-3.84082317019988,4.93805399610421,-0.270276,-1.0195846566752,0.15071535446725,-3.9589203279814,-1.94886572228979,0,0
5,9,0.858320262510653,-3.63421972123175,5.45127096211634,-0.270276,-1.0195846566752,0.142946923192543,-3.75231687901328,-1.43564875627767,0,0
1,10,0.594714418486906,0.389975699890619,6.24754697347078,-0.270276,-1.0195846566752,-0.120658920831205,0.27187854210909,-0.639372744923221,0,0
2,10,0.595379080252616,0.358446958395062,6.41358257383143,-0.270276,-1.0195846566752,-0.119994259065495,0.240349800613533,-0.473337144562569,0,0
3,10,0.59827069333034,0.345797695221346,6.33916678845768,-0.270276,-1.0195846566752,-0.117102645987771,0.227700537439817,-0.54775292993633,0,0
4,10,0.593274196045229,0.515013195232091,6.47057984497305,-0.270276,-1.0195846566752,-0.122099143272882,0.396916037450561,-0.416339873420951,0,0
5,10,0.592328698565613,0.340102227536441,6.39008772062128,-0.270276,-1.0195846566752,-0.123044640752498,0.222005069754913,-0.496831997772717,0,0
1,11,0.752496519174928,-0.287631387544625,6.6277824139114,-0.270276,-1.0195846566752,0.0371231798568159,-0.405728545326154,-0.259137304482595,0,0
2,11,0.75555137531521,-0.279600451320791,6.61251241467974,-0.270276,-1.0195846566752,0.0401780359970985,-0.39769760910232,-0.274407303714259,0,0
3,11,0.753245676430786,-0.237471327094145,6.68790512174072,-0.270276,-1.0195846566752,0.0378723371126735,-0.355568484875674,-0.199014596653272,0,0
4,11,0.747994318679274,-0.00827133235171531,6.74681810450257,-0.270276,-1.0195846566752,0.032620979361162,-0.126368490133244,-0.140101613891416,0,0
5,11,0.775668698300887,-0.164519127179112,6.50537024489891,-0.270276,-1.0195846566752,0.0602953589827757,-0.282616284960641,-0.381549473495102,0,0
1,12,0.738493981986085,-0.087400805168164,6.74203662328455,-0.270276,-1.0195846566752,0.0231206426679732,-0.205497962949693,-0.144883095109455,0,0
2,12,0.731370603785248,0.11822157294579,6.77685488945795,-0.270276,-1.0195846566752,0.0159972644671366,0.0001244151642604,-0.110064828936045,0,0
3,12,0.750654205186489,-0.287046977931113,6.59354920414482,-0.270276,-1.0195846566752,0.0352808658683775,-0.405144135712642,-0.293370514249171,0,0
4,12,0.733782330410752,-0.201584388483991,6.72747019965317,-0.270276,-1.0195846566752,0.0184089910926404,-0.319681546265521,-0.159449518740821,0,0
5,12,0.758524752463261,0.107661214108297,6.60102372675575,-0.270276,-1.0195846566752,0.0431514131451488,-0.0104359436732317,-0.285895991638248,0,0
