rep,id,eta_b1,eta_Dq,eta_E0,eta_A0,eta_betat1
1,PaysLoire,0.261460366502358,-3.49991054407109,-0.0333633414689528,-3.22731482485393,0
2,PaysLoire,0.251459539818828,-3.09379669655563,-0.102158366039374,-0.705903911211922,0
3,PaysLoire,0.258300018514318,-2.99808360661974,-0.047807194199655,-1.15326315921638,0
4,PaysLoire,0.251258464128,-3.80413250723097,-0.0297997742162567,-1.10749330644449,0
5,PaysLoire,0.247992638688189,-2.13706404351315,-0.376297852915989,0.263382276522509,0
6,PaysLoire,0.277896482427434,-4.32784409362847,-0.102588368718534,-2.61564881708002,0
7,PaysLoire,0.267665355873427,-3.10724453361746,-0.214746905413629,-0.922827036672861,0
8,PaysLoire,0.258396552148316,-2.9076203494972,-0.0231135591815911,-1.84508681344877,0
9,PaysLoire,0.282027940204417,-5.74230482125034,-0.265245610826897,-0.832880757334467,0
10,PaysLoire,0.268792375315946,-3.1264388777053,-0.146947224326673,-0.86160549362299,0
1,Bretagne,0.0730341737796472,0.52304124834621,-0.421258792146966,-1.3580558236319,0
2,Bretagne,0.0407547587918808,0.222827645635242,-0.362391830192997,-1.3924550836924,0
3,Bretagne,0.0764251530688436,0.393674541929011,-0.523132444055137,-1.75061963079049,0
4,Bretagne,0.0930018852911952,0.524200838979528,-0.39926431990013,-4.50479546264456,0
5,Bretagne,0.0635576764450608,0.361616801605309,-0.492199175647009,-0.99540147563317,0
6,Bretagne,0.081631393692165,0.507407037533007,-0.359676641618536,-3.96681064661267,0
7,Bretagne,0.0862412578492505,0.573665897600379,-0.410860878173525,-3.74867022989142,0
8,Bretagne,0.0673148308639917,0.540026995384135,-0.310010831736515,-3.08806627631845,0
9,Bretagne,0.0626615457650701,0.281530529767806,-0.397708792610516,-2.79604505607966,0
10,Bretagne,0.102954371574388,0.554917870017963,-0.506640977817776,-3.32952654679124,0
1,Occitanie,0.133542518404228,-0.544274216122825,-0.332403794438639,-1.02856106838584,0
2,Occitanie,0.151032913009916,-0.41632720713821,-0.383853455343301,-1.54915684954169,0
3,Occitanie,0.17315798572113,-0.312702968147527,-0.46448859358377,-2.01544418262505,0
4,Occitanie,0.145089696281945,-0.463464252650764,-0.51300483229894,-0.561535310633582,0
5,Occitanie,0.139661540856433,-0.389576553839787,-0.305809905151703,-1.69854093956876,0
6,Occitanie,0.117884228555496,-0.547866275376705,-0.465588469818096,-0.394957905002968,0
7,Occitanie,0.126999304598301,-0.363703422144188,-0.240003426151736,-1.97008020545717,0
8,Occitanie,0.185437148751557,-0.384768419942422,-0.463860506109745,-3.79991144515815,0
9,Occitanie,0.146648182962486,-0.547773059430502,-0.394292602794278,-1.50999787314248,0
10,Occitanie,0.147300059672137,-0.280704938015501,-0.790056691376981,-0.0225517219647457,0
1,PACA,0.106022464506401,-0.218621066903213,-0.241625369458906,-0.288893350090048,0
2,PACA,0.122210042042297,0.0113655132156614,-0.280989044906689,-0.198518195868076,0
3,PACA,0.146168871254522,-0.063451120141875,-0.135637902993074,-4.12168804287444,0
4,PACA,0.119941617118975,-0.196588420959349,-0.428575461308742,-0.0355915600300066,0
5,PACA,0.113574356542858,-0.186380976867384,-0.197643005912758,-0.662932886628157,0
6,PACA,0.152026777691247,-0.01501850030134,-0.19946456484525,-3.35804164319224,0
7,PACA,0.114656557501049,-0.132444782481985,-0.214295334307013,-0.481797354201586,0
8,PACA,0.13723645336133,0.129942127056435,-0.0768606783764718,-2.17583929050373,0
9,PACA,0.127611590940469,-0.0381729407260908,-0.249318254063778,-0.550161134113457,0
10,PACA,0.131084775972871,-0.075822444015067,-0.120699060099855,-1.64906452329086,0
