rep,id,b1,Dq,E0,A0,betat1,eta_b1,eta_Dq,eta_E0,eta_A0,eta_betat1
4,9,-0.244666597605031,-3.65814061395722,7.49628765808616,5.16158061358306,-0.312297221354965,-0.0331721661231704,-3.74985933238675,0.546469686678844,-0.166562349761955,0
5,9,-0.218679239632911,-3.19394298976378,7.54495372410148,3.20605313113693,-0.312297221354965,-0.00718480815105055,-3.2856617081933,0.595135752694162,-2.12208983220808,0
1,10,-0.367301511177083,0.520845155890418,7.17436264886502,4.62528631611133,-0.312297221354965,-0.155807079695223,0.429126437460892,0.224544677457705,-0.702856647233683,0
2,10,-0.340527287131941,0.552985936103311,6.95157017056569,5.28472902288553,-0.312297221354965,-0.12903285565008,0.461267217673785,0.00175219915836866,-0.0434139404594847,0
3,10,-0.341998194015455,0.460020655532116,7.23319218961751,3.4865129936021,-0.312297221354965,-0.130503762533595,0.36830193710259,0.283374218210191,-1.84162996974291,0
4,10,-0.334220581573354,0.687974143510951,7.10322188771526,4.52407574295085,-0.312297221354965,-0.122726150091494,0.596255425081425,0.153403916307945,-0.804067220394161,0
5,10,-0.311084999529626,0.716931913423731,7.07703767177029,4.48685034487046,-0.312297221354965,-0.0995905680477661,0.625213194994205,0.127219700362967,-0.841292618474553,0
1,11,-0.291120596275348,0.256450216156275,6.47116523143977,6.10014779972813,-0.312297221354965,-0.0796261647934874,0.164731497726749,-0.478652739967545,0.772004836383119,0
2,11,-0.307622581396415,0.0641247101588163,6.52468785928458,6.23359835442484,-0.312297221354965,-0.096128149914555,-0.0275940082707097,-0.425130112122734,0.905455391079824,0
3,11,-0.32685681355033,0.223086326689896,6.94927406092547,5.96815287355104,-0.312297221354965,-0.11536238206847,0.13136760826037,-0.000543910481852983,0.640009910206027,0
4,11,-0.295160464641221,-0.0553858515597392,6.97889331739618,5.30027247896367,-0.312297221354965,-0.0836660331593605,-0.147104569989265,0.0290753459888586,-0.0278704843813369,0
5,11,-0.323821179277218,-0.00802953063483684,6.66309668339519,6.22996030913772,-0.312297221354965,-0.112326747795358,-0.0997482490643628,-0.286721288012131,0.901817345792704,0
1,12,-0.199755111230273,-0.0968136124327295,6.25351954164847,5.49935421445396,-0.312297221354965,0.0117393202515876,-0.188532330862256,-0.696298429758847,0.171211251108949,0
2,12,-0.241829562048593,-0.0346245669450947,6.85953656783756,4.55830386105538,-0.312297221354965,-0.0303351305667326,-0.126343285374621,-0.0902814035697572,-0.769839102289628,0
3,12,-0.203426022901364,0.0203813734158641,6.75681181829092,4.45009059785323,-0.312297221354965,0.00806840858049604,-0.0713373450136619,-0.1930061531164,-0.878052365491777,0
4,12,-0.237255996096947,0.00237316645825092,6.74894715623915,5.00327929169896,-0.312297221354965,-0.0257615646150869,-0.0893455519712751,-0.200870815168171,-0.32486367164605,0
5,12,-0.217550174330489,-0.0801350323584344,6.72804977801279,4.58281192928314,-0.312297221354965,-0.00605574284862873,-0.17185375078796,-0.221768193394533,-0.745331034061872,0
