ID date diffB diffBmin diffBmax 
'HDF' '2020-03-31' -2.365915e-02 2.612795e-01 -5.776863e-01
'HDF' '2020-04-02' 1.613433e-03 2.758792e-01 -5.346373e-01
'HDF' '2020-03-31' 7.527902e-03 2.809131e-01 -5.308083e-01
'HDF' '2020-03-31' 3.696710e-03 2.808915e-01 -5.458639e-01
'HDF' '2020-03-31' 3.696507e-03 2.808913e-01 -5.458641e-01
'Grand-Est' '2020-04-01' -8.887509e-04 1.289229e-01 -1.390008e-01
'Grand-Est' '2020-04-04' -8.224358e-04 4.004400e-01 -4.936613e-01
'Grand-Est' '2020-04-01' -6.575258e-04 5.330797e-01 -7.097055e-01
'Grand-Est' '2020-04-09' -1.499933e-03 6.283049e-01 -8.907477e-01
'Grand-Est' '2020-04-01' -2.677791e-03 7.033507e-01 -1.051880e+00
'Grand-Est' '2020-04-01' 4.003067e-03 7.689921e-01 -1.183501e+00
'Grand-Est' '2020-04-03' 4.527416e-02 8.421433e-01 -1.236613e+00
'Grand-Est' '2020-04-01' 1.137847e-01 9.153776e-01 -1.209306e+00
'Grand-Est' '2020-04-03' 1.818062e-01 9.706315e-01 -1.138270e+00
'Grand-Est' '2020-04-01' 2.334140e-01 1.000178e+00 -1.051946e+00
'Grand-Est' '2020-04-01' 2.896688e-01 1.020716e+00 -9.265144e-01
'Grand-Est' '2020-04-01' 2.898895e-01 1.001238e+00 -8.795491e-01
'Grand-Est' '2020-04-02' 3.028849e-01 9.843389e-01 -8.014195e-01
'Grand-Est' '2020-04-05' 2.232894e-01 9.091904e-01 -8.750330e-01
'Grand-Est' '2020-04-02' -6.331219e-02 6.884321e-01 -1.244318e+00
'Grand-Est' '2020-04-10' -1.933527e-01 5.537107e-01 -1.341791e+00
'Grand-Est' '2020-04-02' -1.733262e-01 5.245003e-01 -1.234557e+00
'Grand-Est' '2020-04-02' -1.925507e-01 4.658817e-01 -1.185020e+00
'Grand-Est' '2020-04-04' -1.709520e-01 4.261620e-01 -1.061276e+00
'Grand-Est' '2020-04-02' 3.062282e-02 5.083112e-01 -6.763622e-01
'Grand-Est' '2020-04-04' 1.872019e-01 5.668569e-01 -3.753360e-01
'Grand-Est' '2020-04-02' 1.899553e-02 4.068642e-01 -5.570038e-01
'Grand-Est' '2020-04-02' -1.340286e-01 2.526329e-01 -7.040896e-01
'Grand-Est' '2020-04-02' -1.626573e-01 1.915851e-01 -6.831810e-01
'Grand-Est' '2020-04-03' -1.537262e-01 1.638636e-01 -6.192880e-01
'Grand-Est' '2020-04-06' -1.523630e-01 1.399409e-01 -5.811836e-01
'Grand-Est' '2020-04-03' -5.246417e-02 1.904794e-01 -4.101029e-01
'Grand-Est' '2020-04-11' 9.900660e-02 2.832672e-01 -1.753565e-01
'Grand-Est' '2020-04-03' 1.179571e-01 2.909147e-01 -1.438902e-01
'Grand-Est' '2020-04-03' 5.832825e-02 2.484355e-01 -2.333823e-01
'Grand-Est' '2020-04-05' 3.015119e-02 2.274679e-01 -2.752534e-01
'Grand-Est' '2020-04-03' 1.416346e-02 2.153257e-01 -2.991540e-01
'Grand-Est' '2020-04-05' -3.225210e-02 1.840714e-01 -3.704355e-01
'Grand-Est' '2020-04-03' -7.244701e-03 1.986742e-01 -3.297111e-01
'Grand-Est' '2020-04-03' 9.429108e-02 2.641566e-01 -1.735620e-01
'Grand-Est' '2020-04-03' 1.112482e-01 2.774600e-01 -1.541642e-01
'Grand-Est' '2020-04-04' 8.686954e-02 2.648268e-01 -2.005643e-01
'Grand-Est' '2020-04-07' 6.877911e-02 2.560746e-01 -2.367282e-01
'Grand-Est' '2020-04-04' 3.327795e-02 2.363554e-01 -3.004761e-01
'Grand-Est' '2020-04-12' 2.735928e-02 2.341617e-01 -3.142793e-01
'Grand-Est' '2020-04-04' 4.241410e-02 2.449219e-01 -2.941104e-01
'Grand-Est' '2020-04-04' 7.481971e-02 2.664547e-01 -2.460425e-01
'Grand-Est' '2020-04-06' 1.131452e-01 2.920257e-01 -1.895615e-01
'Grand-Est' '2020-04-04' 1.026523e-01 2.889900e-01 -2.165601e-01
'Grand-Est' '2020-04-06' 6.384183e-02 2.691508e-01 -2.914432e-01
'Grand-Est' '2020-04-04' 3.807565e-02 2.564758e-01 -3.427485e-01
'Grand-Est' '2020-04-04' 1.110131e-03 2.370252e-01 -4.125778e-01
'Grand-Est' '2020-04-04' -1.893655e-03 2.363793e-01 -4.211551e-01
'Grand-Est' '2020-04-05' 3.462301e-02 2.587703e-01 -3.620135e-01
'Grand-Est' '2020-04-08' 2.586414e-02 2.561240e-01 -3.847909e-01
'Grand-Est' '2020-04-05' -1.283974e-02 2.362872e-01 -4.597904e-01
'Grand-Est' '2020-04-13' -4.064459e-02 2.220206e-01 -5.136578e-01
'Grand-Est' '2020-04-05' -5.465976e-02 2.151159e-01 -5.417543e-01
'Grand-Est' '2020-04-05' -6.315913e-02 2.112826e-01 -5.599592e-01
'Grand-Est' '2020-04-07' -5.931971e-02 2.144065e-01 -5.563069e-01
'Grand-Est' '2020-04-05' -2.984589e-02 2.322226e-01 -5.080379e-01
'Grand-Est' '2020-04-07' -3.288927e-02 2.328737e-01 -5.213692e-01
'Grand-Est' '2020-04-05' -6.395438e-02 2.179102e-01 -5.850532e-01
'Grand-Est' '2020-04-05' -8.042456e-02 2.104305e-01 -6.204078e-01
'Grand-Est' '2020-04-05' -9.576075e-02 2.034225e-01 -6.532135e-01
'Grand-Est' '2020-04-06' -8.593442e-02 2.098521e-01 -6.389313e-01
'Grand-Est' '2020-04-09' -6.655140e-02 2.220631e-01 -6.091728e-01
'Grand-Est' '2020-04-06' -4.541751e-02 2.355855e-01 -5.775624e-01
'Grand-Est' '2020-04-14' -4.008582e-02 2.411426e-01 -5.773851e-01
'Grand-Est' '2020-04-06' -6.351645e-02 2.314820e-01 -6.317304e-01
'Grand-Est' '2020-04-06' -8.201691e-02 2.239248e-01 -6.750101e-01
'Grand-Est' '2020-04-08' -9.274315e-02 2.201915e-01 -7.026020e-01
'Grand-Est' '2020-04-06' -7.917234e-02 2.288786e-01 -6.827356e-01
'Grand-Est' '2020-04-08' -6.112238e-02 2.403745e-01 -6.562010e-01
'Grand-Est' '2020-04-06' -5.283121e-02 2.471053e-01 -6.497750e-01
'Grand-Est' '2020-04-06' -5.058565e-02 2.506354e-01 -6.548956e-01
'Grand-Est' '2020-04-06' -5.058505e-02 2.506357e-01 -6.548944e-01
'Pays-Loire' '2020-04-07' -7.535030e-05 1.297363e-01 -1.381874e-01
'Pays-Loire' '2020-04-10' 3.421552e-04 4.016058e-01 -4.924982e-01
'Pays-Loire' '2020-04-07' 3.061239e-04 5.342216e-01 -7.089788e-01
'Pays-Loire' '2020-04-15' 1.923252e-03 6.314749e-01 -8.869897e-01
'Pays-Loire' '2020-04-07' 1.287784e-02 7.153013e-01 -1.031217e+00
'Pays-Loire' '2020-04-07' 3.822493e-02 7.943221e-01 -1.136774e+00
'Pays-Loire' '2020-04-09' 7.362070e-02 8.671284e-01 -1.207466e+00
'Pays-Loire' '2020-04-07' 1.006839e-01 9.222986e-01 -1.267345e+00
'Pays-Loire' '2020-04-09' 1.393955e-01 9.706827e-01 -1.274652e+00
'Pays-Loire' '2020-04-07' 1.698570e-01 9.994446e-01 -1.255516e+00
'Pays-Loire' '2020-04-07' 7.554004e-02 9.376858e-01 -1.398885e+00
'Pays-Loire' '2020-04-07' 1.255093e-01 9.399955e-01 -1.238506e+00
'Pays-Loire' '2020-04-08' 2.966415e-01 1.023677e+00 -9.037563e-01
'Pays-Loire' '2020-04-11' 4.357071e-01 1.097716e+00 -6.509042e-01
'Pays-Loire' '2020-04-08' 5.109920e-01 1.136932e+00 -5.159442e-01
'Pays-Loire' '2020-04-16' 5.135068e-01 1.128354e+00 -4.943985e-01
'Pays-Loire' '2020-04-08' 4.699568e-01 1.084256e+00 -5.331918e-01
'Pays-Loire' '2020-04-08' 3.099152e-01 9.563962e-01 -7.358502e-01
'Pays-Loire' '2020-04-10' 1.158012e-01 7.878530e-01 -9.516956e-01
'Pays-Loire' '2020-04-08' 1.408712e-01 7.507006e-01 -8.134199e-01
'Pays-Loire' '2020-04-10' 1.092963e-01 6.761291e-01 -7.708968e-01
'Pays-Loire' '2020-04-08' -1.544097e-01 4.508474e-01 -1.094262e+00
'Pays-Loire' '2020-04-08' -4.368201e-01 1.834413e-01 -1.380737e+00
'Pays-Loire' '2020-04-08' -5.304430e-01 3.291094e-02 -1.366825e+00
'Pays-Loire' '2020-04-09' -3.057774e-01 1.182933e-01 -9.268924e-01
'Pays-Loire' '2020-04-12' -4.544817e-02 2.532232e-01 -4.840535e-01
'Pays-Loire' '2020-04-09' -8.676068e-03 2.486908e-01 -3.908395e-01
'Pays-Loire' '2020-04-17' -2.502754e-02 2.151722e-01 -3.851584e-01
'Pays-Loire' '2020-04-09' 1.535715e-02 2.264023e-01 -3.042449e-01
'Pays-Loire' '2020-04-09' -3.754577e-02 1.817977e-01 -3.732108e-01
'Pays-Loire' '2020-04-11' -5.820731e-02 1.607974e-01 -3.951706e-01
'Pays-Loire' '2020-04-09' -1.696766e-02 1.835189e-01 -3.275212e-01
'Pays-Loire' '2020-04-11' 3.861464e-02 2.179664e-01 -2.417739e-01
'Pays-Loire' '2020-04-09' 3.114114e-02 2.139388e-01 -2.579810e-01
'Pays-Loire' '2020-04-09' 2.091270e-02 2.083703e-01 -2.782687e-01
'Pays-Loire' '2020-04-09' 2.532343e-02 2.125810e-01 -2.762081e-01
'Pays-Loire' '2020-04-10' -1.055943e-03 1.977298e-01 -3.235411e-01
'Pays-Loire' '2020-04-13' -2.661223e-02 1.830527e-01 -3.684219e-01
'Pays-Loire' '2020-04-10' -1.790176e-02 1.892815e-01 -3.569671e-01
'Pays-Loire' '2020-04-18' 2.379657e-02 2.163162e-01 -2.931707e-01
'Pays-Loire' '2020-04-10' 7.918683e-02 2.524114e-01 -2.088610e-01
'Pays-Loire' '2020-04-10' 9.320168e-02 2.640400e-01 -1.946411e-01
'Pays-Loire' '2020-04-12' 4.630727e-02 2.394051e-01 -2.829200e-01
'Pays-Loire' '2020-04-10' 1.137142e-02 2.210974e-01 -3.489340e-01
'Pays-Loire' '2020-04-12' 1.764386e-03 2.172816e-01 -3.707504e-01
'Pays-Loire' '2020-04-10' 7.540026e-03 2.222118e-01 -3.655649e-01
'Pays-Loire' '2020-04-10' 4.951495e-02 2.483509e-01 -2.986790e-01
'Pays-Loire' '2020-04-10' 6.085223e-02 2.575358e-01 -2.872380e-01
'Pays-Loire' '2020-04-11' 1.572333e-02 2.346609e-01 -3.754131e-01
'Pays-Loire' '2020-04-14' -3.474112e-02 2.079745e-01 -4.705813e-01
'Pays-Loire' '2020-04-11' -2.900880e-02 2.120853e-01 -4.632623e-01
'Pays-Loire' '2020-04-19' -2.150411e-02 2.177125e-01 -4.545092e-01
'Pays-Loire' '2020-04-11' -1.796576e-02 2.212276e-01 -4.532458e-01
'Pays-Loire' '2020-04-11' 1.158758e-02 2.394253e-01 -4.059954e-01
'Pays-Loire' '2020-04-13' 1.728320e-02 2.450819e-01 -4.042012e-01
'Pays-Loire' '2020-04-11' 1.415851e-03 2.389520e-01 -4.420084e-01
'Pays-Loire' '2020-04-13' -2.732834e-03 2.389541e-01 -4.575681e-01
'Pays-Loire' '2020-04-11' -1.490872e-02 2.346905e-01 -4.883584e-01
'Pays-Loire' '2020-04-11' -1.972945e-02 2.340783e-01 -5.044922e-01
'Pays-Loire' '2020-04-11' -2.266711e-02 2.345558e-01 -5.175090e-01
'Pays-Loire' '2020-04-12' -2.343481e-02 2.360837e-01 -5.261670e-01
'Pays-Loire' '2020-04-15' -2.525807e-02 2.371859e-01 -5.374239e-01
'Pays-Loire' '2020-04-12' -3.236112e-02 2.355099e-01 -5.588176e-01
'Pays-Loire' '2020-04-20' -2.657523e-02 2.403992e-01 -5.550140e-01
'Pays-Loire' '2020-04-12' -2.225552e-02 2.447428e-01 -5.549993e-01
'Pays-Loire' '2020-04-12' -1.720846e-02 2.494931e-01 -5.538451e-01
'Pays-Loire' '2020-04-14' -1.016048e-02 2.553710e-01 -5.493681e-01
'Pays-Loire' '2020-04-12' -2.223198e-02 2.518653e-01 -5.840325e-01
'Pays-Loire' '2020-04-14' -4.177591e-02 2.444406e-01 -6.330268e-01
'Pays-Loire' '2020-04-12' -4.162947e-02 2.514041e-01 -6.629123e-01
'Pays-Loire' '2020-04-12' -4.154074e-02 2.573065e-01 -6.896721e-01
'Pays-Loire' '2020-04-12' -4.154074e-02 2.573065e-01 -6.896721e-01
'Bretagne' '2020-04-13' -7.928176e-03 1.218835e-01 -1.460402e-01
'Bretagne' '2020-04-16' -9.943909e-03 3.913430e-01 -5.028129e-01
'Bretagne' '2020-04-13' -1.288248e-02 5.210559e-01 -7.222020e-01
'Bretagne' '2020-04-21' -1.724597e-02 6.130526e-01 -9.072728e-01
'Bretagne' '2020-04-13' -2.565106e-02 6.827479e-01 -1.079005e+00
'Bretagne' '2020-04-13' -3.660767e-02 7.379711e-01 -1.241912e+00
'Bretagne' '2020-04-15' -4.542940e-02 7.847348e-01 -1.390799e+00
'Bretagne' '2020-04-13' -6.556954e-02 8.159544e-01 -1.546914e+00
'Bretagne' '2020-04-15' -1.140236e-01 8.220235e-01 -1.737005e+00
'Bretagne' '2020-04-13' -1.726607e-01 8.119513e-01 -1.921953e+00
'Bretagne' '2020-04-13' -2.714791e-01 7.641515e-01 -2.136534e+00
'Bretagne' '2020-04-13' -4.376484e-01 6.520956e-01 -2.389874e+00
'Bretagne' '2020-04-14' -4.290909e-01 6.051319e-01 -2.233568e+00
'Bretagne' '2020-04-17' -5.463489e-01 4.746072e-01 -2.273576e+00
'Bretagne' '2020-04-14' -5.158048e-01 4.181954e-01 -2.039367e+00
'Bretagne' '2020-04-22' -3.060876e-01 5.076045e-01 -1.618536e+00
'Bretagne' '2020-04-14' -2.447754e-01 5.174156e-01 -1.473854e+00
'Bretagne' '2020-04-14' -2.542094e-01 4.776014e-01 -1.432220e+00
'Bretagne' '2020-04-16' -2.166018e-01 4.627299e-01 -1.307287e+00
'Bretagne' '2020-04-14' -1.556669e-01 4.615046e-01 -1.145353e+00
'Bretagne' '2020-04-16' -3.059932e-02 5.005989e-01 -8.830643e-01
'Bretagne' '2020-04-14' -1.184544e-01 4.069175e-01 -9.626243e-01
'Bretagne' '2020-04-14' -1.621265e-01 3.331130e-01 -9.507730e-01
'Bretagne' '2020-04-14' -2.842109e-01 2.150612e-01 -1.074684e+00
'Bretagne' '2020-04-15' -3.159519e-01 1.498123e-01 -1.042582e+00
'Bretagne' '2020-04-18' -1.708045e-01 2.099187e-01 -7.610695e-01
'Bretagne' '2020-04-15' -9.528998e-02 2.346465e-01 -6.072978e-01
'Bretagne' '2020-04-23' -8.563302e-03 2.716707e-01 -4.451559e-01
'Bretagne' '2020-04-15' 4.689945e-02 2.934311e-01 -3.404105e-01
'Bretagne' '2020-04-15' 5.651998e-02 2.887563e-01 -3.117514e-01
'Bretagne' '2020-04-17' -8.798754e-02 1.885456e-01 -5.291868e-01
'Bretagne' '2020-04-15' -1.889097e-01 1.123766e-01 -6.665439e-01
'Bretagne' '2020-04-17' -1.163926e-01 1.488030e-01 -5.352030e-01
'Bretagne' '2020-04-15' -2.894866e-02 1.995819e-01 -3.910844e-01
'Bretagne' '2020-04-15' -8.159695e-02 1.646053e-01 -4.744905e-01
'Bretagne' '2020-04-15' -1.223254e-01 1.357832e-01 -5.345910e-01
'Bretagne' '2020-04-16' -6.458257e-02 1.702506e-01 -4.408177e-01
'Bretagne' '2020-04-19' -7.302095e-02 1.649864e-01 -4.565422e-01
'Bretagne' '2020-04-16' -9.304918e-02 1.522894e-01 -4.898634e-01
'Bretagne' '2020-04-24' -1.028241e-01 1.461712e-01 -5.068535e-01
'Bretagne' '2020-04-16' -1.185642e-01 1.363187e-01 -5.330705e-01
'Bretagne' '2020-04-16' -7.652520e-02 1.624432e-01 -4.662754e-01
'Bretagne' '2020-04-18' 2.158195e-02 2.246029e-01 -3.123194e-01
'Bretagne' '2020-04-16' 6.138994e-02 2.523019e-01 -2.569799e-01
'Bretagne' '2020-04-18' 5.545236e-02 2.523307e-01 -2.774543e-01
'Bretagne' '2020-04-16' 5.046713e-02 2.526888e-01 -2.958290e-01
'Bretagne' '2020-04-16' 5.624035e-02 2.591048e-01 -2.952804e-01
'Bretagne' '2020-04-16' 6.936009e-02 2.696680e-01 -2.818842e-01
'Bretagne' '2020-04-17' 8.950893e-02 2.841613e-01 -2.561031e-01
'Bretagne' '2020-04-20' 8.350410e-02 2.839535e-01 -2.770672e-01
'Bretagne' '2020-04-17' 4.514676e-02 2.654829e-01 -3.555313e-01
'Bretagne' '2020-04-25' 2.024545e-02 2.538998e-01 -4.079538e-01
'Bretagne' '2020-04-17' 4.764756e-03 2.472106e-01 -4.423512e-01
'Bretagne' '2020-04-17' 8.991617e-03 2.509940e-01 -4.397228e-01
'Bretagne' '2020-04-19' 4.960848e-02 2.748172e-01 -3.711075e-01
'Bretagne' '2020-04-17' 8.909062e-02 2.985701e-01 -3.066323e-01
'Bretagne' '2020-04-19' 8.863043e-02 3.013595e-01 -3.185018e-01
'Bretagne' '2020-04-17' 8.222858e-02 3.008640e-01 -3.413475e-01
'Bretagne' '2020-04-17' 6.678936e-02 2.957296e-01 -3.820488e-01
'Bretagne' '2020-04-17' 4.145550e-02 2.852757e-01 -4.413153e-01
'Bretagne' '2020-04-18' 4.833278e-02 2.909310e-01 -4.363443e-01
'Bretagne' '2020-04-21' 4.994912e-02 2.941345e-01 -4.427794e-01
'Bretagne' '2020-04-18' 4.819685e-02 2.955690e-01 -4.557919e-01
'Bretagne' '2020-04-26' 6.294586e-02 3.051789e-01 -4.356930e-01
'Bretagne' '2020-04-18' 7.441394e-02 3.133187e-01 -4.231033e-01
'Bretagne' '2020-04-18' 7.081099e-02 3.142498e-01 -4.422922e-01
'Bretagne' '2020-04-20' 6.318922e-02 3.132016e-01 -4.699016e-01
'Bretagne' '2020-04-18' 6.494958e-02 3.165151e-01 -4.775919e-01
'Bretagne' '2020-04-20' 5.930554e-02 3.164260e-01 -5.016615e-01
'Bretagne' '2020-04-18' 5.248448e-02 3.157059e-01 -5.281254e-01
'Bretagne' '2020-04-18' 5.219439e-02 3.177052e-01 -5.392366e-01
'Bretagne' '2020-04-18' 5.219404e-02 3.177046e-01 -5.392364e-01
'N-Aquitaine' '2020-04-19' -1.642630e-04 1.296474e-01 -1.382763e-01
'N-Aquitaine' '2020-04-22' 1.808767e-04 4.014493e-01 -4.926654e-01
'N-Aquitaine' '2020-04-19' 1.084545e-03 5.347662e-01 -7.078938e-01
'N-Aquitaine' '2020-04-27' 3.999020e-03 6.329163e-01 -8.840548e-01
'N-Aquitaine' '2020-04-19' 1.188112e-02 7.147293e-01 -1.033029e+00
'N-Aquitaine' '2020-04-19' 2.738841e-02 7.878639e-01 -1.155082e+00
'N-Aquitaine' '2020-04-21' 5.424446e-02 8.566125e-01 -1.243045e+00
'N-Aquitaine' '2020-04-19' 9.195926e-02 9.204421e-01 -1.292031e+00
'N-Aquitaine' '2020-04-21' 1.735599e-01 9.975315e-01 -1.237515e+00
'N-Aquitaine' '2020-04-19' 2.779660e-01 1.074998e+00 -1.109608e+00
'N-Aquitaine' '2020-04-19' 3.403003e-01 1.116894e+00 -1.022437e+00
'N-Aquitaine' '2020-04-19' 3.656510e-01 1.127101e+00 -9.691515e-01
'N-Aquitaine' '2020-04-20' 4.225963e-01 1.147008e+00 -8.372755e-01
'N-Aquitaine' '2020-04-23' 4.875856e-01 1.169416e+00 -6.885010e-01
'N-Aquitaine' '2020-04-20' 4.589390e-01 1.133733e+00 -6.947412e-01
'N-Aquitaine' '2020-04-28' 3.641819e-01 1.048082e+00 -7.878854e-01
'N-Aquitaine' '2020-04-20' 9.053531e-02 8.375468e-01 -1.139402e+00
'N-Aquitaine' '2020-04-20' -2.332494e-02 7.050311e-01 -1.189328e+00
'N-Aquitaine' '2020-04-22' 2.074687e-02 6.836615e-01 -1.030630e+00
'N-Aquitaine' '2020-04-20' -3.146217e-02 5.969601e-01 -1.023103e+00
'N-Aquitaine' '2020-04-22' -2.246658e-01 4.053861e-01 -1.208292e+00
'N-Aquitaine' '2020-04-20' -3.874064e-01 2.223633e-01 -1.325149e+00
'N-Aquitaine' '2020-04-20' -3.430918e-01 1.742581e-01 -1.125921e+00
'N-Aquitaine' '2020-04-20' -3.176529e-01 1.279601e-01 -9.853275e-01
'N-Aquitaine' '2020-04-21' -2.330411e-01 1.344184e-01 -7.801703e-01
'N-Aquitaine' '2020-04-24' -1.032421e-01 1.872239e-01 -5.365159e-01
'N-Aquitaine' '2020-04-21' -3.677664e-02 2.090178e-01 -4.063248e-01
'N-Aquitaine' '2020-04-29' 5.746567e-03 2.221909e-01 -3.230421e-01
'N-Aquitaine' '2020-04-21' 4.199833e-03 2.117766e-01 -3.147042e-01
'N-Aquitaine' '2020-04-21' 1.960145e-02 2.157389e-01 -2.847297e-01
'N-Aquitaine' '2020-04-23' 4.099080e-02 2.265211e-01 -2.500266e-01
'N-Aquitaine' '2020-04-21' 3.706661e-02 2.229106e-01 -2.575111e-01
'N-Aquitaine' '2020-04-23' 7.918290e-02 2.494083e-01 -1.934236e-01
'N-Aquitaine' '2020-04-21' 1.269143e-01 2.805546e-01 -1.224698e-01
'N-Aquitaine' '2020-04-21' 1.050122e-01 2.693805e-01 -1.656290e-01
'N-Aquitaine' '2020-04-21' 7.987270e-02 2.561284e-01 -2.135322e-01
'N-Aquitaine' '2020-04-22' 5.365599e-02 2.423157e-01 -2.632652e-01
'N-Aquitaine' '2020-04-25' -1.038536e-01 1.492284e-01 -5.302285e-01
'N-Aquitaine' '2020-04-22' -1.681928e-01 1.063152e-01 -6.256519e-01
'N-Aquitaine' '2020-04-30' -6.373901e-02 1.670626e-01 -4.464265e-01
'N-Aquitaine' '2020-04-22' -9.896660e-03 2.005799e-01 -3.601527e-01
'N-Aquitaine' '2020-04-22' 2.320842e-02 2.226799e-01 -3.112995e-01
'N-Aquitaine' '2020-04-24' 3.562027e-02 2.329394e-01 -2.986594e-01
'N-Aquitaine' '2020-04-22' 1.705550e-02 2.248757e-01 -3.385386e-01
'N-Aquitaine' '2020-04-24' -1.376337e-02 2.092582e-01 -3.983609e-01
'N-Aquitaine' '2020-04-22' -3.855069e-02 1.966154e-01 -4.462991e-01
'N-Aquitaine' '2020-04-22' -4.429201e-02 1.946358e-01 -4.602853e-01
'N-Aquitaine' '2020-04-22' -6.351761e-02 1.848903e-01 -4.977126e-01
'N-Aquitaine' '2020-04-23' -5.131615e-02 1.928527e-01 -4.793994e-01
'N-Aquitaine' '2020-04-26' -2.690698e-02 2.085957e-01 -4.422371e-01
'N-Aquitaine' '2020-04-23' -2.187686e-02 2.136274e-01 -4.401959e-01
'N-Aquitaine' '2020-05-01' -2.109314e-02 2.163514e-01 -4.460624e-01
'N-Aquitaine' '2020-04-23' 5.228433e-03 2.334172e-01 -4.065737e-01
'N-Aquitaine' '2020-04-23' 2.275948e-02 2.460294e-01 -3.844753e-01
'N-Aquitaine' '2020-04-25' 3.441329e-02 2.553568e-01 -3.731041e-01
'N-Aquitaine' '2020-04-23' 3.585699e-02 2.592270e-01 -3.810708e-01
'N-Aquitaine' '2020-04-25' 3.406448e-02 2.611786e-01 -3.946775e-01
'N-Aquitaine' '2020-04-23' 4.992656e-02 2.724525e-01 -3.750866e-01
'N-Aquitaine' '2020-04-23' 6.306284e-02 2.823390e-01 -3.611131e-01
'N-Aquitaine' '2020-04-23' 7.268182e-02 2.903444e-01 -3.540071e-01
'N-Aquitaine' '2020-04-24' 8.102973e-02 2.976539e-01 -3.495305e-01
'N-Aquitaine' '2020-04-27' 8.152468e-02 3.009520e-01 -3.607619e-01
'N-Aquitaine' '2020-04-24' 7.682993e-02 3.015951e-01 -3.824673e-01
'N-Aquitaine' '2020-05-02' 7.033485e-02 3.012864e-01 -4.078828e-01
'N-Aquitaine' '2020-04-24' 6.910840e-02 3.034408e-01 -4.223501e-01
'N-Aquitaine' '2020-04-24' 7.717661e-02 3.099864e-01 -4.174535e-01
'N-Aquitaine' '2020-04-26' 8.081945e-02 3.144433e-01 -4.222601e-01
'N-Aquitaine' '2020-04-24' 7.785868e-02 3.157845e-01 -4.414006e-01
'N-Aquitaine' '2020-04-26' 7.760698e-02 3.183214e-01 -4.547516e-01
'N-Aquitaine' '2020-04-24' 7.765180e-02 3.230220e-01 -4.780964e-01
'N-Aquitaine' '2020-04-24' 7.770539e-02 3.270530e-01 -4.989664e-01
'N-Aquitaine' '2020-04-24' 7.770583e-02 3.270532e-01 -4.989654e-01
'Occitanie' '2020-04-25' -1.448604e-04 1.296668e-01 -1.382569e-01
'Occitanie' '2020-04-28' 2.360841e-04 4.015005e-01 -4.926053e-01
'Occitanie' '2020-04-25' 1.146232e-03 5.348236e-01 -7.078251e-01
'Occitanie' '2020-05-03' 4.110877e-03 6.330088e-01 -8.839069e-01
'Occitanie' '2020-04-25' 1.019555e-02 7.135805e-01 -1.035463e+00
'Occitanie' '2020-04-25' 1.518596e-02 7.798795e-01 -1.173643e+00
'Occitanie' '2020-04-27' 4.394851e-02 8.497513e-01 -1.258235e+00
'Occitanie' '2020-04-25' 9.776569e-02 9.227762e-01 -1.278826e+00
'Occitanie' '2020-04-27' 1.407169e-01 9.760364e-01 -1.286389e+00
'Occitanie' '2020-04-25' 1.746640e-01 1.009847e+00 -1.270906e+00
'Occitanie' '2020-04-25' 1.885955e-01 1.017359e+00 -1.247190e+00
'Occitanie' '2020-04-25' 1.727581e-01 9.927880e-01 -1.231790e+00
'Occitanie' '2020-04-26' 1.979267e-01 9.815951e-01 -1.118304e+00
'Occitanie' '2020-04-29' 3.034714e-01 1.021905e+00 -8.840819e-01
'Occitanie' '2020-04-26' 3.417481e-01 1.028414e+00 -7.835216e-01
'Occitanie' '2020-05-04' 3.179122e-01 9.937838e-01 -7.800734e-01
'Occitanie' '2020-04-26' 2.627072e-01 9.345579e-01 -8.188947e-01
'Occitanie' '2020-04-26' 1.036020e-01 8.002358e-01 -1.004502e+00
'Occitanie' '2020-04-28' 5.699405e-03 6.910747e-01 -1.067687e+00
'Occitanie' '2020-04-26' 9.634879e-02 7.010582e-01 -8.416336e-01
'Occitanie' '2020-04-28' 2.287720e-01 7.372552e-01 -5.575279e-01
'Occitanie' '2020-04-26' 5.166184e-02 5.644674e-01 -7.381188e-01
'Occitanie' '2020-04-26' -2.629584e-01 2.809977e-01 -1.084955e+00
'Occitanie' '2020-04-26' -2.798022e-01 2.050910e-01 -1.007099e+00
'Occitanie' '2020-04-27' -2.561751e-01 1.613325e-01 -8.773523e-01
'Occitanie' '2020-04-30' -2.772435e-01 9.789452e-02 -8.319350e-01
'Occitanie' '2020-04-27' -2.202456e-01 9.951321e-02 -6.918558e-01
'Occitanie' '2020-05-05' -7.221979e-02 1.758961e-01 -4.400663e-01
'Occitanie' '2020-04-27' -6.064867e-02 1.693413e-01 -4.055512e-01
'Occitanie' '2020-04-27' -8.062146e-02 1.456814e-01 -4.230005e-01
'Occitanie' '2020-04-29' -7.781012e-02 1.408383e-01 -4.112652e-01
'Occitanie' '2020-04-27' -6.660017e-02 1.440418e-01 -3.901460e-01
'Occitanie' '2020-04-29' -1.633969e-02 1.749074e-01 -3.125488e-01
'Occitanie' '2020-04-27' 3.276161e-02 2.068497e-01 -2.399304e-01
'Occitanie' '2020-04-27' 9.171653e-02 2.459306e-01 -1.532134e-01
'Occitanie' '2020-04-27' 8.822042e-02 2.463652e-01 -1.669924e-01
'Occitanie' '2020-04-28' 7.933824e-02 2.433110e-01 -1.888475e-01
