ID date B Bmin Bmax 
'Normandie' '2020-03-25' 5.668384e-01 3.157632e-01 1.017553e+00
'Normandie' '2020-03-23' 5.539350e-01 3.068954e-01 9.998322e-01
'Normandie' '2020-03-23' 5.180368e-01 2.847845e-01 9.423340e-01
'Normandie' '2020-03-23' 4.835861e-01 2.629756e-01 8.892668e-01
'Normandie' '2020-03-24' 4.891383e-01 2.627450e-01 9.106024e-01
'Normandie' '2020-03-27' 5.008243e-01 2.661133e-01 9.425496e-01
'Normandie' '2020-03-24' 5.224317e-01 2.748264e-01 9.931175e-01
'Normandie' '2020-04-01' 5.429223e-01 2.834501e-01 1.039917e+00
'Normandie' '2020-03-24' 5.399385e-01 2.799026e-01 1.041554e+00
'Normandie' '2020-03-24' 5.393552e-01 2.775260e-01 1.048204e+00
'Normandie' '2020-03-26' 5.365868e-01 2.740125e-01 1.050775e+00
'Normandie' '2020-03-24' 5.356143e-01 2.713209e-01 1.057356e+00
'Normandie' '2020-03-26' 5.295710e-01 2.660536e-01 1.054094e+00
'Normandie' '2020-03-24' 5.098606e-01 2.537511e-01 1.024460e+00
'Normandie' '2020-03-24' 5.189649e-01 2.555965e-01 1.053710e+00
'Normandie' '2020-03-24' 5.498653e-01 2.685319e-01 1.125944e+00
'Normandie' '2020-03-25' 5.479315e-01 2.657410e-01 1.129780e+00
'Normandie' '2020-03-28' 5.268881e-01 2.533871e-01 1.095601e+00
'Normandie' '2020-03-25' 5.127587e-01 2.441241e-01 1.076999e+00
'Normandie' '2020-04-02' 5.127838e-01 2.380029e-01 1.104807e+00
'Normandie' '2020-03-25' 5.127310e-01 2.321897e-01 1.132234e+00
'Normandie' '2020-03-25' 5.128187e-01 2.267488e-01 1.159799e+00
'Normandie' '2020-03-27' 5.128525e-01 2.215629e-01 1.187102e+00
'Normandie' '2020-03-25' 5.127202e-01 2.165608e-01 1.213895e+00
'Normandie' '2020-03-27' 5.126597e-01 2.118228e-01 1.240754e+00
'Normandie' '2020-03-25' 5.125146e-01 2.072653e-01 1.267319e+00
'Normandie' '2020-03-25' 5.123548e-01 2.033220e-01 1.291092e+00
'Normandie' '2020-03-25' 5.123548e-01 2.033220e-01 1.291092e+00
'HDF' '2020-03-26' 2.160000e+00 2.030186e+00 2.298114e+00
'HDF' '2020-03-29' 2.159997e+00 1.758639e+00 2.652954e+00
'HDF' '2020-03-26' 2.160097e+00 1.626007e+00 2.869617e+00
'HDF' '2020-04-03' 2.160174e+00 1.529812e+00 3.050280e+00
'HDF' '2020-03-26' 2.159257e+00 1.452328e+00 3.210287e+00
'HDF' '2020-03-26' 2.157843e+00 1.387521e+00 3.355829e+00
'HDF' '2020-03-28' 2.141081e+00 1.323664e+00 3.463288e+00
'HDF' '2020-03-26' 2.111790e+00 1.262966e+00 3.531097e+00
'HDF' '2020-03-28' 2.103299e+00 1.226567e+00 3.606707e+00
'HDF' '2020-03-26' 2.105645e+00 1.210735e+00 3.662025e+00
'HDF' '2020-03-26' 2.068085e+00 1.188192e+00 3.599565e+00
'HDF' '2020-03-26' 2.058095e+00 1.194945e+00 3.544728e+00
'HDF' '2020-03-27' 2.011442e+00 1.190416e+00 3.398727e+00
'HDF' '2020-03-30' 1.916119e+00 1.151964e+00 3.187177e+00
'HDF' '2020-03-27' 2.099588e+00 1.282949e+00 3.436042e+00
'HDF' '2020-04-04' 2.213190e+00 1.391362e+00 3.520442e+00
'HDF' '2020-03-27' 2.049984e+00 1.303372e+00 3.224280e+00
'HDF' '2020-03-27' 1.960691e+00 1.248886e+00 3.078191e+00
'HDF' '2020-03-29' 2.003054e+00 1.282936e+00 3.127377e+00
'HDF' '2020-03-27' 1.861845e+00 1.204022e+00 2.879072e+00
'HDF' '2020-03-29' 1.648810e+00 1.070734e+00 2.538983e+00
'HDF' '2020-03-27' 1.734576e+00 1.133244e+00 2.654992e+00
'HDF' '2020-03-27' 1.836953e+00 1.221483e+00 2.762540e+00
'HDF' '2020-03-27' 1.732061e+00 1.163933e+00 2.577499e+00
'HDF' '2020-03-28' 1.644702e+00 1.115983e+00 2.423911e+00
'HDF' '2020-03-31' 1.675027e+00 1.148200e+00 2.443575e+00
'HDF' '2020-03-28' 1.447237e+00 1.000822e+00 2.092775e+00
'HDF' '2020-04-05' 1.115655e+00 7.688842e-01 1.618822e+00
'HDF' '2020-03-28' 1.031959e+00 7.046082e-01 1.511394e+00
'HDF' '2020-03-28' 1.025175e+00 6.964208e-01 1.509123e+00
'HDF' '2020-03-30' 9.870703e-01 6.685511e-01 1.457342e+00
'HDF' '2020-03-28' 9.702712e-01 6.558810e-01 1.435361e+00
'HDF' '2020-03-30' 1.013434e+00 6.851307e-01 1.499055e+00
'HDF' '2020-03-28' 8.906035e-01 6.026118e-01 1.316228e+00
'HDF' '2020-03-28' 6.881352e-01 4.616395e-01 1.025757e+00
'HDF' '2020-03-28' 6.485741e-01 4.289354e-01 9.806799e-01
'HDF' '2020-03-29' 6.940439e-01 4.541825e-01 1.060580e+00
'HDF' '2020-04-01' 7.303678e-01 4.752802e-01 1.122364e+00
'HDF' '2020-03-29' 7.387764e-01 4.796762e-01 1.137831e+00
'HDF' '2020-04-06' 7.488826e-01 4.855885e-01 1.154939e+00
'HDF' '2020-03-29' 6.723764e-01 4.350432e-01 1.039184e+00
'HDF' '2020-03-29' 5.659854e-01 3.629367e-01 8.826318e-01
'HDF' '2020-03-31' 4.890190e-01 3.092268e-01 7.733469e-01
'HDF' '2020-03-29' 4.739900e-01 2.948788e-01 7.618945e-01
'HDF' '2020-03-31' 5.259701e-01 3.227579e-01 8.571270e-01
'HDF' '2020-03-29' 5.839984e-01 3.554676e-01 9.594521e-01
'HDF' '2020-03-29' 6.057730e-01 3.672313e-01 9.992637e-01
'HDF' '2020-03-29' 5.902778e-01 3.566978e-01 9.768153e-01
'HDF' '2020-03-30' 5.332734e-01 3.203973e-01 8.875873e-01
'HDF' '2020-04-02' 5.142190e-01 3.060178e-01 8.640713e-01
'HDF' '2020-03-30' 5.371542e-01 3.168337e-01 9.106819e-01
'HDF' '2020-04-07' 5.467635e-01 3.201718e-01 9.337182e-01
'HDF' '2020-03-30' 5.493959e-01 3.194951e-01 9.447275e-01
'HDF' '2020-03-30' 5.412505e-01 3.126126e-01 9.371093e-01
'HDF' '2020-04-01' 5.171052e-01 2.962363e-01 9.026502e-01
'HDF' '2020-03-30' 4.878453e-01 2.766488e-01 8.602713e-01
'HDF' '2020-04-01' 4.831921e-01 2.708352e-01 8.620540e-01
'HDF' '2020-03-30' 4.951829e-01 2.745399e-01 8.931530e-01
'HDF' '2020-03-30' 5.071092e-01 2.783829e-01 9.237624e-01
'HDF' '2020-03-30' 5.291941e-01 2.880302e-01 9.722813e-01
'HDF' '2020-03-31' 5.260642e-01 2.842678e-01 9.735312e-01
'HDF' '2020-04-03' 5.048479e-01 2.704580e-01 9.423698e-01
'HDF' '2020-03-31' 4.824992e-01 2.558557e-01 9.099094e-01
'HDF' '2020-04-08' 4.855515e-01 2.545468e-01 9.261958e-01
'HDF' '2020-03-31' 5.332617e-01 2.768958e-01 1.026986e+00
'HDF' '2020-03-31' 5.768592e-01 2.979511e-01 1.116850e+00
'HDF' '2020-04-02' 6.020035e-01 3.100358e-01 1.168924e+00
'HDF' '2020-03-31' 5.857173e-01 3.009762e-01 1.139840e+00
'HDF' '2020-04-02' 5.606463e-01 2.865053e-01 1.097098e+00
'HDF' '2020-03-31' 5.548847e-01 2.815671e-01 1.093512e+00
