reg_id	date	day	initI	initH	obs_id	obs	isolation	popsize	ascertainement	IDname	timesinceconf
REG-27	2020-03-22	20	8	0	2	81	1	2783039	0.0700759308388985	BFC	5
REG-27	2020-03-23	21	8	0	2	131	1	2783039	0.0700759308388985	BFC	6
REG-27	2020-03-24	22	8	0	2	109	1	2783039	0.0700759308388985	BFC	7
REG-27	2020-03-25	23	8	0	2	113	1	2783039	0.0700759308388985	BFC	8
REG-27	2020-03-26	24	8	0	2	119	1	2783039	0.0700759308388985	BFC	9
REG-27	2020-03-27	25	8	0	2	180	1	2783039	0.0700759308388985	BFC	10
REG-27	2020-03-28	26	8	0	2	129	1	2783039	0.0700759308388985	BFC	11
REG-27	2020-03-29	27	8	0	2	85	1	2783039	0.0700759308388985	BFC	12
REG-27	2020-03-30	28	8	0	2	126	1	2783039	0.0700759308388985	BFC	13
REG-27	2020-03-31	29	8	0	2	118	1	2783039	0.0700759308388985	BFC	14
REG-27	2020-04-01	30	8	0	2	93	1	2783039	0.0700759308388985	BFC	15
REG-27	2020-04-02	31	8	0	2	91	1	2783039	0.0700759308388985	BFC	16
REG-27	2020-04-03	32	8	0	2	126	1	2783039	0.0700759308388985	BFC	17
REG-27	2020-04-04	33	8	0	2	85	1	2783039	0.0700759308388985	BFC	18
REG-27	2020-04-05	34	8	0	2	73	1	2783039	0.0700759308388985	BFC	19
REG-27	2020-04-06	35	8	0	2	103	1	2783039	0.0700759308388985	BFC	20
REG-27	2020-04-07	36	8	0	2	82	1	2783039	0.0700759308388985	BFC	21
REG-27	2020-04-08	37	8	0	2	76	1	2783039	0.0700759308388985	BFC	22
REG-27	2020-04-09	38	8	0	2	105	1	2783039	0.0700759308388985	BFC	23
REG-27	2020-04-10	39	8	0	2	88	1	2783039	0.0700759308388985	BFC	24
REG-27	2020-04-11	40	8	0	2	64	1	2783039	0.0700759308388985	BFC	25
REG-27	2020-04-12	41	8	0	2	52	1	2783039	0.0700759308388985	BFC	26
REG-27	2020-04-13	42	8	0	2	74	1	2783039	0.0700759308388985	BFC	27
REG-27	2020-04-14	43	8	0	2	71	1	2783039	0.0700759308388985	BFC	28
REG-27	2020-04-15	44	8	0	2	44	1	2783039	0.0700759308388985	BFC	29
REG-27	2020-04-16	45	8	0	2	70	1	2783039	0.0700759308388985	BFC	30
REG-27	2020-04-17	46	8	0	2	65	1	2783039	0.0700759308388985	BFC	31
REG-27	2020-04-18	47	8	0	2	46	1	2783039	0.0700759308388985	BFC	32
REG-27	2020-04-19	48	8	0	2	42	1	2783039	0.0700759308388985	BFC	33
REG-27	2020-04-20	49	8	0	2	47	1	2783039	0.0700759308388985	BFC	34
REG-28	2020-03-10	0	37	6	1	26	0	3303500	0.0203820842118714	Normandie	0
REG-28	2020-03-11	1	37	6	1	17	0	3303500	0.0203820842118714	Normandie	0
REG-28	2020-03-12	2	37	6	1	14	0	3303500	0.0203820842118714	Normandie	0
REG-28	2020-03-13	3	37	6	1	29	0	3303500	0.0203820842118714	Normandie	0
REG-28	2020-03-14	4	37	6	1	30	0	3303500	0.0203820842118714	Normandie	0
REG-28	2020-03-15	5	37	6	1	16	0	3303500	0.0203820842118714	Normandie	0
REG-28	2020-03-16	6	37	6	1	13	0	3303500	0.0203820842118714	Normandie	0
REG-28	2020-03-17	7	37	6	1	18	0	3303500	0.0203820842118714	Normandie	0
REG-28	2020-03-18	8	37	6	1	34	1	3303500	0.0203820842118714	Normandie	1
REG-28	2020-03-19	9	37	6	1	33	1	3303500	0.0203820842118714	Normandie	2
REG-28	2020-03-20	10	37	6	1	46	1	3303500	0.0203820842118714	Normandie	3
REG-28	2020-03-21	11	37	6	1	58	1	3303500	0.0203820842118714	Normandie	4
REG-28	2020-03-22	12	37	6	1	117	1	3303500	0.0203820842118714	Normandie	5
REG-28	2020-03-23	13	37	6	1	49	1	3303500	0.0203820842118714	Normandie	6
REG-28	2020-03-24	14	37	6	1	75	1	3303500	0.0203820842118714	Normandie	7
REG-28	2020-03-11	1	37	6	2	2	0	3303500	0.0203820842118714	Normandie	0
REG-28	2020-03-12	2	37	6	2	2	0	3303500	0.0203820842118714	Normandie	0
REG-28	2020-03-13	3	37	6	2	9	0	3303500	0.0203820842118714	Normandie	0
REG-28	2020-03-14	4	37	6	2	4	0	3303500	0.0203820842118714	Normandie	0
REG-28	2020-03-15	5	37	6	2	4	0	3303500	0.0203820842118714	Normandie	0
REG-28	2020-03-16	6	37	6	2	3	0	3303500	0.0203820842118714	Normandie	0
REG-28	2020-03-17	7	37	6	2	8	0	3303500	0.0203820842118714	Normandie	0
REG-28	2020-03-18	8	37	6	2	15	1	3303500	0.0203820842118714	Normandie	1
REG-28	2020-03-19	9	37	6	2	9	1	3303500	0.0203820842118714	Normandie	2
REG-28	2020-03-20	10	37	6	2	12	1	3303500	0.0203820842118714	Normandie	3
REG-28	2020-03-21	11	37	6	2	27	1	3303500	0.0203820842118714	Normandie	4
REG-28	2020-03-22	12	37	6	2	15	1	3303500	0.0203820842118714	Normandie	5
REG-28	2020-03-23	13	37	6	2	36	1	3303500	0.0203820842118714	Normandie	6
REG-28	2020-03-24	14	37	6	2	35	1	3303500	0.0203820842118714	Normandie	7
REG-28	2020-03-25	15	37	6	2	33	1	3303500	0.0203820842118714	Normandie	8
REG-28	2020-03-26	16	37	6	2	52	1	3303500	0.0203820842118714	Normandie	9
REG-28	2020-03-27	17	37	6	2	37	1	3303500	0.0203820842118714	Normandie	10
REG-28	2020-03-28	18	37	6	2	41	1	3303500	0.0203820842118714	Normandie	11
REG-28	2020-03-29	19	37	6	2	36	1	3303500	0.0203820842118714	Normandie	12
REG-28	2020-03-30	20	37	6	2	42	1	3303500	0.0203820842118714	Normandie	13
REG-28	2020-03-31	21	37	6	2	46	1	3303500	0.0203820842118714	Normandie	14
REG-28	2020-04-01	22	37	6	2	43	1	3303500	0.0203820842118714	Normandie	15
REG-28	2020-04-02	23	37	6	2	43	1	3303500	0.0203820842118714	Normandie	16
REG-28	2020-04-03	24	37	6	2	44	1	3303500	0.0203820842118714	Normandie	17
REG-28	2020-04-04	25	37	6	2	21	1	3303500	0.0203820842118714	Normandie	18
REG-28	2020-04-05	26	37	6	2	33	1	3303500	0.0203820842118714	Normandie	19
REG-28	2020-04-06	27	37	6	2	29	1	3303500	0.0203820842118714	Normandie	20
REG-28	2020-04-07	28	37	6	2	27	1	3303500	0.0203820842118714	Normandie	21
REG-28	2020-04-08	29	37	6	2	35	1	3303500	0.0203820842118714	Normandie	22
REG-28	2020-04-09	30	37	6	2	23	1	3303500	0.0203820842118714	Normandie	23
REG-28	2020-04-10	31	37	6	2	47	1	3303500	0.0203820842118714	Normandie	24
REG-28	2020-04-11	32	37	6	2	29	1	3303500	0.0203820842118714	Normandie	25
REG-28	2020-04-12	33	37	6	2	19	1	3303500	0.0203820842118714	Normandie	26
REG-28	2020-04-13	34	37	6	2	31	1	3303500	0.0203820842118714	Normandie	27
REG-28	2020-04-14	35	37	6	2	35	1	3303500	0.0203820842118714	Normandie	28
REG-28	2020-04-15	36	37	6	2	27	1	3303500	0.0203820842118714	Normandie	29
REG-28	2020-04-16	37	37	6	2	34	1	3303500	0.0203820842118714	Normandie	30
REG-28	2020-04-17	38	37	6	2	37	1	3303500	0.0203820842118714	Normandie	31
REG-28	2020-04-18	39	37	6	2	23	1	3303500	0.0203820842118714	Normandie	32
REG-28	2020-04-19	40	37	6	2	16	1	3303500	0.0203820842118714	Normandie	33
REG-32	2020-03-02	0	45	0	1	36	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-03	1	45	0	1	14	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-04	2	45	0	1	6	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-05	3	45	0	1	9	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-06	4	45	0	1	23	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-07	5	45	0	1	76	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-08	6	45	0	1	0	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-09	7	45	0	1	0	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-10	8	45	0	1	36	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-11	9	45	0	1	54	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-12	10	45	0	1	86	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-13	11	45	0	1	48	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-14	12	45	0	1	69	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-15	13	45	0	1	41	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-16	14	45	0	1	78	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-17	15	45	0	1	27	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-18	16	45	0	1	53	1	5962662	0.017936282297851	HDF	1
REG-32	2020-03-19	17	45	0	1	35	1	5962662	0.017936282297851	HDF	2
REG-32	2020-03-20	18	45	0	1	59	1	5962662	0.017936282297851	HDF	3
REG-32	2020-03-21	19	45	0	1	32	1	5962662	0.017936282297851	HDF	4
REG-32	2020-03-22	20	45	0	1	145	1	5962662	0.017936282297851	HDF	5
REG-32	2020-03-23	21	45	0	1	333	1	5962662	0.017936282297851	HDF	6
REG-32	2020-03-24	22	45	0	1	263	1	5962662	0.017936282297851	HDF	7
REG-32	2020-03-03	1	45	0	2	1	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-04	2	45	0	2	1	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-05	3	45	0	2	3	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-06	4	45	0	2	2	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-07	5	45	0	2	3	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-08	6	45	0	2	3	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-09	7	45	0	2	6	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-10	8	45	0	2	10	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-11	9	45	0	2	13	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-12	10	45	0	2	10	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-13	11	45	0	2	20	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-14	12	45	0	2	20	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-15	13	45	0	2	20	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-16	14	45	0	2	33	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-17	15	45	0	2	42	0	5962662	0.017936282297851	HDF	0
REG-32	2020-03-18	16	45	0	2	52	1	5962662	0.017936282297851	HDF	1
REG-32	2020-03-19	17	45	0	2	50	1	5962662	0.017936282297851	HDF	2
REG-32	2020-03-20	18	45	0	2	58	1	5962662	0.017936282297851	HDF	3
REG-32	2020-03-21	19	45	0	2	53	1	5962662	0.017936282297851	HDF	4
REG-32	2020-03-22	20	45	0	2	48	1	5962662	0.017936282297851	HDF	5
REG-32	2020-03-23	21	45	0	2	112	1	5962662	0.017936282297851	HDF	6
REG-32	2020-03-24	22	45	0	2	99	1	5962662	0.017936282297851	HDF	7
REG-32	2020-03-25	23	45	0	2	107	1	5962662	0.017936282297851	HDF	8
REG-32	2020-03-26	24	45	0	2	124	1	5962662	0.017936282297851	HDF	9
REG-32	2020-03-27	25	45	0	2	138	1	5962662	0.017936282297851	HDF	10
REG-32	2020-03-28	26	45	0	2	114	1	5962662	0.017936282297851	HDF	11
REG-32	2020-03-29	27	45	0	2	95	1	5962662	0.017936282297851	HDF	12
REG-32	2020-03-30	28	45	0	2	139	1	5962662	0.017936282297851	HDF	13
REG-32	2020-03-31	29	45	0	2	116	1	5962662	0.017936282297851	HDF	14
REG-32	2020-04-01	30	45	0	2	91	1	5962662	0.017936282297851	HDF	15
REG-32	2020-04-02	31	45	0	2	114	1	5962662	0.017936282297851	HDF	16
REG-32	2020-04-03	32	45	0	2	124	1	5962662	0.017936282297851	HDF	17
REG-32	2020-04-04	33	45	0	2	87	1	5962662	0.017936282297851	HDF	18
REG-32	2020-04-05	34	45	0	2	80	1	5962662	0.017936282297851	HDF	19
REG-32	2020-04-06	35	45	0	2	98	1	5962662	0.017936282297851	HDF	20
REG-32	2020-04-07	36	45	0	2	95	1	5962662	0.017936282297851	HDF	21
REG-32	2020-04-08	37	45	0	2	90	1	5962662	0.017936282297851	HDF	22
REG-32	2020-04-09	38	45	0	2	71	1	5962662	0.017936282297851	HDF	23
REG-32	2020-04-10	39	45	0	2	88	1	5962662	0.017936282297851	HDF	24
REG-32	2020-04-11	40	45	0	2	65	1	5962662	0.017936282297851	HDF	25
REG-32	2020-04-12	41	45	0	2	72	1	5962662	0.017936282297851	HDF	26
REG-32	2020-04-13	42	45	0	2	49	1	5962662	0.017936282297851	HDF	27
REG-32	2020-04-14	43	45	0	2	78	1	5962662	0.017936282297851	HDF	28
REG-32	2020-04-15	44	45	0	2	67	1	5962662	0.017936282297851	HDF	29
REG-32	2020-04-16	45	45	0	2	81	1	5962662	0.017936282297851	HDF	30
REG-32	2020-04-17	46	45	0	2	60	1	5962662	0.017936282297851	HDF	31
REG-32	2020-04-18	47	45	0	2	47	1	5962662	0.017936282297851	HDF	32
REG-32	2020-04-19	48	45	0	2	28	1	5962662	0.017936282297851	HDF	33
REG-32	2020-04-20	49	45	0	2	38	1	5962662	0.017936282297851	HDF	34
REG-44	2020-03-02	0	12	0	1	11	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-03	1	12	0	1	1	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-04	2	12	0	1	25	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-05	3	12	0	1	39	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-06	4	12	0	1	59	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-07	5	12	0	1	114	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-08	6	12	0	1	0	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-09	7	12	0	1	0	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-10	8	12	0	1	214	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-11	9	12	0	1	114	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-12	10	12	0	1	121	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-13	11	12	0	1	212	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-14	12	12	0	1	174	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-15	13	12	0	1	293	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-16	14	12	0	1	165	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-17	15	12	0	1	277	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-18	16	12	0	1	343	1	5511747	0.051362363127069	GrandEst	1
REG-44	2020-03-19	17	12	0	1	480	1	5511747	0.051362363127069	GrandEst	2
REG-44	2020-03-20	18	12	0	1	363	1	5511747	0.051362363127069	GrandEst	3
REG-44	2020-03-21	19	12	0	1	83	1	5511747	0.051362363127069	GrandEst	4
REG-44	2020-03-22	20	12	0	1	306	1	5511747	0.051362363127069	GrandEst	5
REG-44	2020-03-23	21	12	0	1	861	1	5511747	0.051362363127069	GrandEst	6
REG-44	2020-03-24	22	12	0	1	666	1	5511747	0.051362363127069	GrandEst	7
REG-44	2020-03-03	1	12	0	2	2	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-04	2	12	0	2	4	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-05	3	12	0	2	8	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-06	4	12	0	2	14	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-07	5	12	0	2	23	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-08	6	12	0	2	13	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-09	7	12	0	2	20	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-10	8	12	0	2	30	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-11	9	12	0	2	36	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-12	10	12	0	2	29	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-13	11	12	0	2	57	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-14	12	12	0	2	63	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-15	13	12	0	2	77	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-16	14	12	0	2	125	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-17	15	12	0	2	102	0	5511747	0.051362363127069	GrandEst	0
REG-44	2020-03-18	16	12	0	2	148	1	5511747	0.051362363127069	GrandEst	1
REG-44	2020-03-19	17	12	0	2	146	1	5511747	0.051362363127069	GrandEst	2
REG-44	2020-03-20	18	12	0	2	212	1	5511747	0.051362363127069	GrandEst	3
REG-44	2020-03-21	19	12	0	2	190	1	5511747	0.051362363127069	GrandEst	4
REG-44	2020-03-22	20	12	0	2	207	1	5511747	0.051362363127069	GrandEst	5
REG-44	2020-03-23	21	12	0	2	363	1	5511747	0.051362363127069	GrandEst	6
REG-44	2020-03-24	22	12	0	2	286	1	5511747	0.051362363127069	GrandEst	7
REG-44	2020-03-25	23	12	0	2	280	1	5511747	0.051362363127069	GrandEst	8
REG-44	2020-03-26	24	12	0	2	301	1	5511747	0.051362363127069	GrandEst	9
REG-44	2020-03-27	25	12	0	2	350	1	5511747	0.051362363127069	GrandEst	10
REG-44	2020-03-28	26	12	0	2	274	1	5511747	0.051362363127069	GrandEst	11
REG-44	2020-03-29	27	12	0	2	202	1	5511747	0.051362363127069	GrandEst	12
REG-44	2020-03-30	28	12	0	2	323	1	5511747	0.051362363127069	GrandEst	13
REG-44	2020-03-31	29	12	0	2	259	1	5511747	0.051362363127069	GrandEst	14
REG-44	2020-04-01	30	12	0	2	220	1	5511747	0.051362363127069	GrandEst	15
REG-44	2020-04-02	31	12	0	2	220	1	5511747	0.051362363127069	GrandEst	16
REG-44	2020-04-03	32	12	0	2	248	1	5511747	0.051362363127069	GrandEst	17
REG-44	2020-04-04	33	12	0	2	148	1	5511747	0.051362363127069	GrandEst	18
REG-44	2020-04-05	34	12	0	2	107	1	5511747	0.051362363127069	GrandEst	19
REG-44	2020-04-06	35	12	0	2	188	1	5511747	0.051362363127069	GrandEst	20
REG-44	2020-04-07	36	12	0	2	161	1	5511747	0.051362363127069	GrandEst	21
REG-44	2020-04-08	37	12	0	2	137	1	5511747	0.051362363127069	GrandEst	22
REG-44	2020-04-09	38	12	0	2	164	1	5511747	0.051362363127069	GrandEst	23
REG-44	2020-04-10	39	12	0	2	116	1	5511747	0.051362363127069	GrandEst	24
REG-44	2020-04-11	40	12	0	2	104	1	5511747	0.051362363127069	GrandEst	25
REG-44	2020-04-12	41	12	0	2	92	1	5511747	0.051362363127069	GrandEst	26
REG-44	2020-04-13	42	12	0	2	75	1	5511747	0.051362363127069	GrandEst	27
REG-44	2020-04-14	43	12	0	2	102	1	5511747	0.051362363127069	GrandEst	28
REG-44	2020-04-15	44	12	0	2	73	1	5511747	0.051362363127069	GrandEst	29
REG-44	2020-04-16	45	12	0	2	71	1	5511747	0.051362363127069	GrandEst	30
REG-44	2020-04-17	46	12	0	2	95	1	5511747	0.051362363127069	GrandEst	31
REG-44	2020-04-18	47	12	0	2	86	1	5511747	0.051362363127069	GrandEst	32
REG-44	2020-04-19	48	12	0	2	64	1	5511747	0.051362363127069	GrandEst	33
REG-44	2020-04-20	49	12	0	2	84	1	5511747	0.051362363127069	GrandEst	34
REG-52	2020-03-04	0	7	0	1	2	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-05	1	7	0	1	1	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-06	2	7	0	1	8	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-07	3	7	0	1	2	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-08	4	7	0	1	0	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-09	5	7	0	1	0	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-10	6	7	0	1	9	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-11	7	7	0	1	7	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-12	8	7	0	1	7	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-13	9	7	0	1	14	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-14	10	7	0	1	27	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-15	11	7	0	1	16	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-16	12	7	0	1	10	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-17	13	7	0	1	18	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-18	14	7	0	1	2	1	3801797	0.00938762143870756	PaysLoire	1
REG-52	2020-03-19	15	7	0	1	32	1	3801797	0.00938762143870756	PaysLoire	2
REG-52	2020-03-20	16	7	0	1	30	1	3801797	0.00938762143870756	PaysLoire	3
REG-52	2020-03-21	17	7	0	1	44	1	3801797	0.00938762143870756	PaysLoire	4
REG-52	2020-03-22	18	7	0	1	36	1	3801797	0.00938762143870756	PaysLoire	5
REG-52	2020-03-23	19	7	0	1	23	1	3801797	0.00938762143870756	PaysLoire	6
REG-52	2020-03-24	20	7	0	1	50	1	3801797	0.00938762143870756	PaysLoire	7
REG-52	2020-03-05	1	7	0	2	5	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-06	2	7	0	2	10	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-07	3	7	0	2	4	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-08	4	7	0	2	13	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-09	5	7	0	2	8	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-10	6	7	0	2	7	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-11	7	7	0	2	9	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-12	8	7	0	2	8	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-13	9	7	0	2	9	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-14	10	7	0	2	6	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-15	11	7	0	2	15	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-16	12	7	0	2	16	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-17	13	7	0	2	26	0	3801797	0.00938762143870756	PaysLoire	0
REG-52	2020-03-18	14	7	0	2	20	1	3801797	0.00938762143870756	PaysLoire	1
REG-52	2020-03-19	15	7	0	2	28	1	3801797	0.00938762143870756	PaysLoire	2
REG-52	2020-03-20	16	7	0	2	41	1	3801797	0.00938762143870756	PaysLoire	3
REG-52	2020-03-21	17	7	0	2	36	1	3801797	0.00938762143870756	PaysLoire	4
REG-52	2020-03-22	18	7	0	2	48	1	3801797	0.00938762143870756	PaysLoire	5
REG-52	2020-03-23	19	7	0	2	64	1	3801797	0.00938762143870756	PaysLoire	6
REG-52	2020-03-24	20	7	0	2	68	1	3801797	0.00938762143870756	PaysLoire	7
REG-52	2020-03-25	21	7	0	2	95	1	3801797	0.00938762143870756	PaysLoire	8
REG-52	2020-03-26	22	7	0	2	91	1	3801797	0.00938762143870756	PaysLoire	9
REG-52	2020-03-27	23	7	0	2	105	1	3801797	0.00938762143870756	PaysLoire	10
REG-52	2020-03-28	24	7	0	2	92	1	3801797	0.00938762143870756	PaysLoire	11
REG-52	2020-03-29	25	7	0	2	84	1	3801797	0.00938762143870756	PaysLoire	12
REG-52	2020-03-30	26	7	0	2	104	1	3801797	0.00938762143870756	PaysLoire	13
REG-52	2020-03-31	27	7	0	2	77	1	3801797	0.00938762143870756	PaysLoire	14
REG-52	2020-04-01	28	7	0	2	92	1	3801797	0.00938762143870756	PaysLoire	15
REG-52	2020-04-02	29	7	0	2	71	1	3801797	0.00938762143870756	PaysLoire	16
REG-52	2020-04-03	30	7	0	2	84	1	3801797	0.00938762143870756	PaysLoire	17
REG-52	2020-04-04	31	7	0	2	67	1	3801797	0.00938762143870756	PaysLoire	18
REG-52	2020-04-05	32	7	0	2	68	1	3801797	0.00938762143870756	PaysLoire	19
REG-52	2020-04-06	33	7	0	2	89	1	3801797	0.00938762143870756	PaysLoire	20
REG-52	2020-04-07	34	7	0	2	74	1	3801797	0.00938762143870756	PaysLoire	21
REG-52	2020-04-08	35	7	0	2	72	1	3801797	0.00938762143870756	PaysLoire	22
REG-52	2020-04-09	36	7	0	2	61	1	3801797	0.00938762143870756	PaysLoire	23
REG-52	2020-04-10	37	7	0	2	88	1	3801797	0.00938762143870756	PaysLoire	24
REG-52	2020-04-11	38	7	0	2	67	1	3801797	0.00938762143870756	PaysLoire	25
REG-52	2020-04-12	39	7	0	2	51	1	3801797	0.00938762143870756	PaysLoire	26
REG-52	2020-04-13	40	7	0	2	52	1	3801797	0.00938762143870756	PaysLoire	27
REG-52	2020-04-14	41	7	0	2	60	1	3801797	0.00938762143870756	PaysLoire	28
REG-52	2020-04-15	42	7	0	2	37	1	3801797	0.00938762143870756	PaysLoire	29
REG-52	2020-04-16	43	7	0	2	42	1	3801797	0.00938762143870756	PaysLoire	30
REG-52	2020-04-17	44	7	0	2	57	1	3801797	0.00938762143870756	PaysLoire	31
REG-52	2020-04-18	45	7	0	2	38	1	3801797	0.00938762143870756	PaysLoire	32
REG-52	2020-04-19	46	7	0	2	31	1	3801797	0.00938762143870756	PaysLoire	33
REG-52	2020-04-20	47	7	0	2	67	1	3801797	0.00938762143870756	PaysLoire	34
REG-53	2020-03-02	0	13	0	1	12	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-03	1	13	0	1	6	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-04	2	13	0	1	4	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-05	3	13	0	1	6	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-06	4	13	0	1	3	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-07	5	13	0	1	8	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-08	6	13	0	1	0	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-09	7	13	0	1	0	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-10	8	13	0	1	41	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-11	9	13	0	1	13	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-12	10	13	0	1	23	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-13	11	13	0	1	38	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-14	12	13	0	1	27	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-15	13	13	0	1	25	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-16	14	13	0	1	26	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-17	15	13	0	1	14	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-18	16	13	0	1	26	1	3340379	0.0182745022602674	Bretagne	1
REG-53	2020-03-19	17	13	0	1	24	1	3340379	0.0182745022602674	Bretagne	2
REG-53	2020-03-20	18	13	0	1	49	1	3340379	0.0182745022602674	Bretagne	3
REG-53	2020-03-21	19	13	0	1	13	1	3340379	0.0182745022602674	Bretagne	4
