rep,id,b1,Dq,E0,A0,betat1,eta_b1,eta_Dq,eta_E0,eta_A0,eta_betat1
3,4,0.194584497138822,1.50510519030781,6.00453714410972,5.8547878927754,-0.905324225838287,0.407777717599863,1.40345153658132,-1.11104498207473,0.613040877715753,0
4,4,0.192780753826436,1.61517483636726,6.93457157711792,5.06782187152992,-0.905324225838287,0.405973974287477,1.51352118264076,-0.181010549066528,-0.173925143529712,0
5,4,0.137486292034795,1.30134402452063,7.22503484582709,4.25200811959508,-0.905324225838287,0.350679512495836,1.19969037079413,0.109452719642636,-0.989738895464565,0
1,5,-0.155254928420697,-0.231588759400526,6.76418343483321,3.05680515607245,-0.905324225838287,0.0579382920403435,-0.333242413127027,-0.351398691351239,-2.18494185898718,0
2,5,-0.175397781288351,-0.342784933021303,6.08150463297013,5.63528657158029,-0.905324225838287,0.0377954391726909,-0.444438586747803,-1.03407749321432,0.393539556520654,0
3,5,-0.163631046872002,-0.215251048137222,6.59244344925036,4.67551095344236,-0.905324225838287,0.0495621735890404,-0.316904701863721,-0.523138676934096,-0.566236061617274,0
4,5,-0.182066599555551,-0.682547205427508,6.16743356725436,5.44230192334465,-0.905324225838287,0.0311266209054916,-0.784200859154007,-0.948148558930098,0.200554908284999,0
5,5,-0.158028737071828,-0.195306198187397,6.58094031693149,4.66099305308492,-0.905324225838287,0.0551644833892139,-0.296959851913897,-0.534641809252965,-0.580753961974716,0
1,6,0.0433053713391039,1.46007576274915,7.80350767648227,4.90886993268809,-0.905324225838287,0.256498591800145,1.35842210902265,0.687925550297785,-0.332877082371556,0
2,6,0.040467865858978,1.3740587417769,7.85842164368183,4.4856598926017,-0.905324225838287,0.253661086320019,1.2724050880504,0.742839517497388,-0.756087122457934,0
3,6,0.0829133837602596,1.46666875059795,7.9246644056668,-0.202053094642889,-0.905324225838287,0.296106604221302,1.36501509687145,0.809082279482346,-5.44380010970253,0
4,6,0.0306960118025023,1.35410012200593,7.94948053716021,2.59114217224407,-0.905324225838287,0.243889232263544,1.25244646827943,0.833898410975742,-2.65060484281558,0
5,6,0.0466505678986822,1.39481241618413,7.93801315419536,2.83687071873099,-0.905324225838287,0.259843788359723,1.29315876245763,0.822431028010925,-2.40487629632865,0
1,7,-0.0803239099598242,0.803734250209104,7.22342067038743,2.46920518381794,-0.905324225838287,0.132869310501217,0.702080596482604,0.107838544202958,-2.7725418312417,0
2,7,-0.0796222439758852,0.796607873414336,7.24102498435968,1.66292578311265,-0.905324225838287,0.133570976485157,0.694954219687836,0.125442858175223,-3.578821231947,0
3,7,-0.0934965119484057,0.747676900742502,7.25178224885859,3.96538920020635,-0.905324225838287,0.119696708512636,0.646023247016003,0.136200122674144,-1.27635781485328,0
4,7,-0.0878517971276953,0.779490257847665,7.17788702685627,4.19054620018421,-0.905324225838287,0.125341423333346,0.677836604121165,0.0623049006718187,-1.05120081487543,0
5,7,-0.074387116978533,0.722915581852871,7.2055382574741,1.67257868006482,-0.905324225838287,0.138806103482508,0.621261928126371,0.0899561312896561,-3.56916833499482,0
1,8,-0.130150625867728,0.98408561155161,6.71310748204311,6.94512536327375,-0.905324225838287,0.0830425945933133,0.882431957825109,-0.40247464414136,1.70337834821411,0
2,8,-0.122260201764023,0.988977717491206,6.75862046834424,6.87958161334414,-0.905324225838287,0.0909330186970182,0.887324063764706,-0.356961657840223,1.6378345982845,0
3,8,-0.13120096601878,0.986319028267477,6.58244429208626,7.00622433721409,-0.905324225838287,0.0819922544422611,0.884665374540978,-0.533137834098196,1.76447732215445,0
4,8,-0.131860169960246,0.883293866949661,6.78862617888085,6.88728296952121,-0.905324225838287,0.0813330505007961,0.781640213223161,-0.326955947303611,1.64553595446157,0
5,8,-0.133652382580303,1.04636280891518,6.67718378877927,6.98746768024879,-0.905324225838287,0.0795408378807383,0.944709155188677,-0.438398337405182,1.74572066518915,0
1,9,0.0334599249699447,-3.68115539916445,6.93434569713955,4.74581700150466,-0.905324225838287,0.246653145430986,-3.78280905289094,-0.181236429044894,-0.495930013554987,0
2,9,0.0597748982700596,-4.89506487705672,7.02451878538796,3.21880244636371,-0.905324225838287,0.272968118731101,-4.99671853078323,-0.0910633407965086,-2.02294456869592,0
3,9,0.0609677079425906,-2.86512133540022,6.99534317519804,2.9054260044597,-0.905324225838287,0.274160928403632,-2.96677498912673,-0.120238950986414,-2.33632101059995,0
4,9,0.0685388319095716,-4.59485971207892,6.95682522634567,3.55444483375907,-0.905324225838287,0.281732052370613,-4.69651336580542,-0.158756899838779,-1.68730218130059,0
5,9,0.0692581807018011,-2.1314074363937,6.99321356049811,2.74931909043111,-0.905324225838287,0.282451401162843,-2.2330610901202,-0.122368565686351,-2.49242792462854,0
1,10,-0.13540688990493,0.523480238310142,6.65833815657951,2.76411378139221,-0.905324225838287,0.0777863305561123,0.421826584583643,-0.457243969604947,-2.47763323366745,0
2,10,-0.141941152796763,0.266464312089813,6.57439208286741,3.49613089076798,-0.905324225838287,0.0712520676642794,0.164810658363311,-0.541190043317058,-1.74561612429163,0
3,10,-0.154729207627019,0.39633813558939,6.77638424861809,2.65030324893648,-0.905324225838287,0.0584640128340222,0.294684481862891,-0.339197877566353,-2.59144376612316,0
4,10,-0.168743144660933,0.422925767467458,6.78855035444544,3.31600948027417,-0.905324225838287,0.0444500758001086,0.321272113740959,-0.327031771739005,-1.92573753478546,0
5,10,-0.128819397753848,0.288591134881063,6.65158038520752,2.73149472570886,-0.905324225838287,0.0843738227071945,0.186937481154563,-0.464001740976926,-2.51025228935076,0
1,11,-0.087284225949214,-0.62983019835483,6.76155199307366,4.37326800178485,-0.905324225838287,0.125908994511828,-0.73148385208133,-0.354030133110794,-0.868479013274792,0
2,11,-0.0688124224093872,-0.168047425675903,6.34059566222923,5.25292351884276,-0.905324225838287,0.144380798051654,-0.269701079402403,-0.774986463955222,0.0111765037831187,0
3,11,-0.0789564157908036,-0.473241374728426,6.617237815724,4.64011898798278,-0.905324225838287,0.134236804670238,-0.574895028454926,-0.498344310460446,-0.601628027076855,0
4,11,-0.0826855837655128,-0.476687023903178,6.7590211596372,3.94058600857495,-0.905324225838287,0.130507636695529,-0.578340677629678,-0.35656096654727,-1.30116100648469,0
5,11,-0.0724678821736708,-0.243660672848664,6.28641040424168,5.26494081798773,-0.905324225838287,0.14072533828737,-0.345314326575164,-0.82917172194278,0.0231938029281037,0
1,12,-0.0669597323897118,-0.204536984137164,6.79060134071856,4.08893628285995,-0.905324225838287,0.14623348807133,-0.306190637863664,-0.324980785465896,-1.15281073219969,0
2,12,-0.0985066223796015,-0.0866281295963825,6.9733945453831,4.37173747533476,-0.905324225838287,0.11468659808144,-0.188281783322883,-0.142187580801354,-0.87000953972489,0
3,12,-0.0797963517862874,0.192593117316039,6.93262706855656,4.07815680100566,-0.905324225838287,0.133396868674754,0.0909394635895391,-0.182955057627893,-1.16359021405397,0
4,12,-0.101173503299278,0.000324953788169297,6.86625660132204,4.92319847567706,-0.905324225838287,0.112019717161764,-0.101328699938331,-0.249325524862413,-0.318548539382588,0
5,12,-0.0913286245027668,0.224825861671927,7.05794265001706,3.21908114843614,-0.905324225838287,0.121864595958275,0.123172207945427,-0.0576394761673966,-2.0226658666235,0
