rep,id,b,Dq,E0,A0,eta_b,eta_Dq,eta_E0,eta_A0
4,10,0.681086177811714,1.16307423292142,6.9383563897026,4.29616421478877,-0.00942392971998229,1.16032028840154,0.507821974365827,-1.64056308281372
1,11,0.823404624191076,-1.2720131822616,5.62541602538471,6.2680804586993,0.132894516659379,-1.27476712678148,-0.805118389952057,0.331353161096809
2,11,0.759748716342888,-0.569666445536745,5.43467003709939,6.63577616075818,0.0692386088111916,-0.572420390056625,-0.995864378237378,0.699048863155684
3,11,0.729055366840828,-0.524606274357791,6.66757895832294,6.39709272251136,0.0385452593091314,-0.527360218877672,0.237044542986173,0.460365424908868
4,11,0.824562219919387,-0.923357486513022,6.18825342952271,6.00133546422245,0.134052112387691,-0.926111431032902,-0.242280985814062,0.0646081666199532
1,12,0.772259258497965,-0.4881863322115,4.81903987665192,6.79284134626306,0.0817491509662681,-0.49094027673138,-1.61149453868485,0.856114048660569
2,12,0.777784146302556,-0.388796753710465,4.32623115383225,6.83277745979342,0.0872740387708589,-0.391550698230345,-2.10430326150452,0.896050162190927
3,12,0.772347202628101,-0.0562745849208445,4.25250386507486,6.84999945654393,0.0818370950964044,-0.0590285294407249,-2.17803055026191,0.91327215894144
4,12,0.780774284636851,-0.328626314406914,5.85786773536787,6.62060437252182,0.090264177105154,-0.331380258926794,-0.572666679968894,0.683877074919326
1,13,-0.156849088530271,-2.80336435258922,6.49725537866202,5.56681056718411,-0.847359196061967,-2.8061182971091,0.0667209633252472,-0.369916730418387
2,13,0.0324435099813415,-3.70317878240061,6.64630702453185,4.18715158874575,-0.658066597550355,-3.70593272692049,0.215772609195077,-1.74957570885674
3,13,-0.203828093138773,-2.53441151268439,6.74702791866692,5.17027596353206,-0.89433820067047,-2.53716545720427,0.316493503330156,-0.766451334070437
4,13,-0.0394523431350186,-4.43533380252971,6.53833388769838,5.10422505298525,-0.729962450666715,-4.43808774704959,0.107799472361616,-0.832502244617243
