b1_pop,1,0.0034808,0.049246,-0.12889,-0.18363,0.0082395,-0.010816,-0.080392,0.098925
Dq_pop,0.0034808,1,0.0076385,-0.010577,-0.011394,-0.00030546,-0.08616,-0.0033981,0.010691
E0_pop,0.049246,0.0076385,1,-0.34511,-0.022719,0.030528,-0.020356,-0.19329,0.26457
A0_pop,-0.12889,-0.010577,-0.34511,1,0.12696,-0.011691,0.04262,0.25528,-0.65775
betat1_pop,-0.18363,-0.011394,-0.022719,0.12696,1,0.01065,0.013693,0.058395,-0.080149
omega_b1,0.0082395,-0.00030546,0.030528,-0.011691,0.01065,1,-0.0015454,-0.045544,-0.0098551
omega_Dq,-0.010816,-0.08616,-0.020356,0.04262,0.013693,-0.0015454,1,0.0065298,-0.03922
omega_E0,-0.080392,-0.0033981,-0.19329,0.25528,0.058395,-0.045544,0.0065298,1,-0.14987
omega_A0,0.098925,0.010691,0.26457,-0.65775,-0.080149,-0.0098551,-0.03922,-0.14987,1
