rep,id,b1,Dq,E0,A0,betat1,eta_b1,eta_Dq,eta_E0,eta_A0,eta_betat1
3,7,-0.597114498287519,0.658885177643164,8.18416773165753,5.33318910104926,0.420100265099157,-0.2977807883629,0.57589338983057,1.10289666984276,-0.552032027144532,0.558384203412216
4,7,-0.577614565954024,0.637362197107696,8.20625040626877,5.1445646405954,0.407790234053377,-0.278280856029405,0.554370409295103,1.124979344454,-0.740656487598392,0.546074172366436
5,7,-0.567419559361366,0.627803123786243,8.09060934490061,6.11233299064192,0.370483283116371,-0.268085849436747,0.54481133597365,1.00933828308584,0.227111862448131,0.50876722142943
1,8,-0.237035875319459,0.799533110821338,6.95320561566876,7.08306347052057,-0.303486845982122,0.0622978346051604,0.716541323008745,-0.128065446146006,1.19784234232678,-0.165202907669063
2,8,-0.246640242630303,0.774790860709792,6.85937171726007,7.12622908832602,-0.294752480112684,0.0526934672943169,0.691799072897199,-0.221899344554697,1.24100796013223,-0.156468541799625
3,8,-0.258604788060568,0.780118534270495,6.95127929854636,7.16083185759343,-0.285657016515292,0.0407289218640519,0.697126746457902,-0.129991763268405,1.27561072939964,-0.147373078202233
4,8,-0.271815198610519,0.80151594762424,6.43501439337232,7.36532502401351,-0.260292257281578,0.0275185113141,0.718524159811647,-0.646256668442447,1.48010389581972,-0.122008318968519
5,8,-0.257132127547332,0.854510203940137,6.78254708476121,7.23524181625323,-0.258879264160835,0.042201582377287,0.771518416127544,-0.298723977053556,1.35002068805944,-0.120595325847776
1,9,-0.416082731837135,-2.69392347593561,7.93543044825339,5.36192443480519,0.0857221530667026,-0.116749021912515,-2.7769152637482,0.854159386438624,-0.523296693388599,0.224006091379761
2,9,-0.386308419184347,-2.8114587572378,7.03297720460686,6.77167006336218,0.06875052868416,-0.0869747092597277,-2.89445054505039,-0.0482938572079048,0.886448935168389,0.207034466997219
3,9,-0.314091285641651,-3.27936274648254,7.1341818687058,6.47875423635253,-0.0374555467825314,-0.0147575757170312,-3.36235453429514,0.0529108068910302,0.593533108158737,0.100828391530527
4,9,-0.407109106361294,-2.51395178440566,7.55665607424709,6.70137096151016,-0.0568128386163418,-0.107775396436675,-2.59694357221826,0.47538501243232,0.816149833316367,0.081471099696717
5,9,-0.421176374068839,-3.31955758765342,7.86777022182203,5.48384828119837,0.101146334372815,-0.12184266414422,-3.40254937546601,0.786499160007258,-0.401372846995415,0.239430272685874
1,10,-0.576825548811806,0.712547821438837,7.60331608426755,5.59812309237257,0.0683313966036064,-0.277491838887187,0.629556033626244,0.522045022452784,-0.287098035821217,0.206615334916665
2,10,-0.476615512485099,0.472320480707031,7.26378095168514,4.92700165885138,0.0144232289419871,-0.17728180256048,0.389328692894437,0.182509889870374,-0.958219469342412,0.152707167255046
3,10,-0.510798287816314,0.334211810507395,7.29599191694319,5.62033689388381,-0.0229458805108471,-0.211464577891695,0.251220022694801,0.214720855128419,-0.264884234309981,0.115338057802212
4,10,-0.59956359012057,0.682673165868989,7.66773211600017,5.08805022300603,0.121783175962903,-0.30022988019595,0.599681378056395,0.586461054185405,-0.797170905187761,0.260067114275962
5,10,-0.561487494967753,0.942548798573491,7.65413894283365,5.04986398905623,0.0835816821199796,-0.262153785043133,0.859557010760898,0.572867881018885,-0.835357139137563,0.221865620433038
1,11,-0.246043147687233,-0.114120631604188,7.0849107587042,4.66759293154965,-0.300828605998491,0.0532905622373863,-0.197112419416781,0.003639696889433,-1.21762819664414,-0.162544667685433
2,11,-0.275796973075987,0.144059884356324,6.8506312859045,5.96893747892235,-0.400230559467998,0.0235367368486319,0.06106809654373,-0.230639775910271,0.0837163507285652,-0.261946621154939
3,11,-0.34363553598627,0.106997128838278,6.78170070341369,6.38315840249578,-0.220295663841699,-0.0443018260616505,0.0240053410256846,-0.299570358401077,0.497937274301992,-0.0820117255286398
4,11,-0.320087754283514,-0.127108220282631,7.20713498164232,5.21125898828355,-0.242484847222814,-0.020754044358895,-0.210100008095225,0.125863919827554,-0.673962139910239,-0.104200908909755
5,11,-0.334260131043578,-0.0542066856634949,6.64710438817171,6.42505399276125,-0.294202155872035,-0.0349264211189589,-0.137198473476089,-0.434166673643059,0.539832864567462,-0.155918217558976
1,12,-0.337626607321162,-0.0383166193501174,6.9088077488619,6.21486842810454,-0.0879573381601362,-0.0382928973965426,-0.121308407162711,-0.172463312952873,0.329647299910746,0.0503266001529225
2,12,-0.318062012671317,0.00496885010984849,7.26277692804697,5.31956231587971,-0.102026661935489,-0.0187283027466978,-0.0780229377027451,0.181505866232205,-0.56565881231408,0.0362572763775695
3,12,-0.251005804079278,0.188716255876598,6.65973850498719,6.02784930880971,-0.229191668442658,0.048327905845341,0.105724468064005,-0.421532556827582,0.142628180615925,-0.0909077301295997
4,12,-0.289134531960451,-0.0545528751238226,6.93169250007507,5.93440334669098,-0.169124285699637,0.0101991779641686,-0.137544662936416,-0.149578561739704,0.0491822184971937,-0.0308403473865783
5,12,-0.284972918585292,-0.0945211386540514,6.87578737973761,5.986461501755,-0.189258711198702,0.0143607913393278,-0.177512926466645,-0.205483682077164,0.101240373561207,-0.0509747728856436
