rep,id,b,Dq,E0,A0,eta_b,eta_Dq,eta_E0,eta_A0
1,1,-0.233012346132954,0.647975181852039,5.83873885941735,7.27556765226745,0.150139151941462,0.649790993799826,-0.578279363541201,1.39686977673583
2,1,-0.235339577581811,0.539311927622775,5.29756617193601,7.32585225434949,0.147811920492605,0.541127739570563,-1.11945205102254,1.44715437881786
3,1,-0.250034101934785,0.645525870964065,5.0972903083283,7.43308571314974,0.133117396139631,0.647341682911853,-1.31972791463025,1.55438783761812
4,1,-0.242937992305849,0.478875955788966,5.34381408539601,7.36738322345882,0.140213505768568,0.480691767736753,-1.07320413756254,1.4886853479272
1,2,-0.210310672866398,0.0678741044566952,4.96994681165927,6.45268974494289,0.172840825208019,0.0696899164044824,-1.44707141129928,0.573991869411268
2,2,-0.215464740398058,-0.496253098932139,6.38550695439619,5.91076050717236,0.167686757676358,-0.494437286984352,-0.0315112685623582,0.0320626316407377
3,2,-0.263310424047347,-0.068779739240508,5.76511987442566,6.58267428929806,0.119841074027069,-0.0669639272927209,-0.651898348532892,0.703976413766435
4,2,-0.2491711152356,0.114912150515572,5.89000470218469,6.45197934315949,0.133980382838816,0.116727962463359,-0.527013520773859,0.573281467627863
1,3,-0.323294744869564,0.45831479060425,5.90570348183848,6.6839732505969,0.0598567532048521,0.460130602552037,-0.51131474112007,0.805275375065272
2,3,-0.342476562513864,0.592609656743043,6.16675683101699,6.76843037837365,0.0406749355605523,0.59442546869083,-0.250261391941561,0.889732502842022
3,3,-0.377825503090448,0.587114408972278,5.64683067871417,7.06567858559944,0.00532599498396813,0.588930220920065,-0.770187544244383,1.18698071006782
4,3,-0.354593040375811,0.433208978863918,6.63672133756502,6.57904313602838,0.0285584576986049,0.435024790811705,0.219703114606467,0.700345260496754
1,4,-0.0750846074030475,1.6635964034355,6.00340364106378,4.0061908378283,0.308066890671369,1.66541221538328,-0.413614581894769,-1.87250703770333
2,4,-0.159014021900646,1.49345674500974,6.21274714533321,4.77559488964789,0.224137476173771,1.49527255695753,-0.204271077625342,-1.10310298588374
3,4,-0.0349788773252456,1.59309979096133,6.01640701633337,2.37930457651247,0.348172620749171,1.59491560290912,-0.400611206625178,-3.49939329901915
4,4,-0.0524290175054433,1.24541360671696,6.07033898664293,3.3479308891439,0.330722480568973,1.24722941866475,-0.346679236315617,-2.53076698638772
1,5,-0.458864111511614,-0.0861008376126573,5.67505567863991,6.56384845201672,-0.0757126134371976,-0.0842850256648702,-0.741962544318641,0.685150576485095
2,5,-0.437604643043291,0.001406320356172,5.90827676663424,6.41561226933005,-0.054453144968875,0.00322213230395913,-0.50874145632431,0.536914393798422
3,5,-0.430008167809057,-0.0460054016247569,5.87694250446048,6.3924574825542,-0.0468566697346408,-0.0441895896769698,-0.540075718498072,0.51375960702257
4,5,-0.432107862941312,0.0671318148732244,5.38742500455946,6.5381934583656,-0.0489563648668961,0.0689476268210115,-1.02959321839909,0.659495582833976
1,6,-0.335431405504828,1.68831526158891,8.39347393702443,6.20128181430505,0.0477200925695886,1.6901310735367,1.97645571406588,0.32258393877343
2,6,-0.337106399173934,1.7947359245338,8.49982871376727,5.28560736899027,0.0460450989004821,1.79655173648159,2.08281049080872,-0.593090506541351
3,6,-0.23902069994996,1.59825086300737,8.27888245845676,4.44552636783753,0.144130798124456,1.60006667495515,1.86186423549821,-1.43317150769409
4,6,-0.338454309542725,1.6505688822752,8.36800879784284,6.55459428374552,0.0446971885316916,1.65238469422299,1.95099057488429,0.675896408213895
1,7,-0.364956088700842,1.14586520202853,7.84097058499442,3.73449417415885,0.0181954093735743,1.14768101397632,1.42395236203587,-2.14420370137277
2,7,-0.352995788895194,0.967218965159592,7.79211882749902,4.3643220035845,0.0301557091792226,0.969034777107379,1.37510060454047,-1.51437587194712
3,7,-0.352324014193983,1.24450280290553,7.83714374624452,1.917134214216,0.0308274838804334,1.24631861485332,1.42012552328597,-3.96156366131563
4,7,-0.363023994133106,1.08517767240016,7.85009963759738,3.84212200480574,0.0201275039413101,1.08699348434795,1.43308141463883,-2.03657587072589
1,8,-0.338907570785961,1.01467741868427,6.14294275438884,7.44604515165362,0.0442439272884556,1.01649323063205,-0.274075468569712,1.567347276122
2,8,-0.343156054500981,1.02573486531481,5.83294328363608,7.5045175583622,0.0399954435734357,1.0275506772626,-0.584074939322472,1.62581968283058
3,8,-0.353054362660551,0.958170437854559,6.01742017864781,7.50206998586159,0.0300971354138656,0.959986249802346,-0.399598044310738,1.62337211032997
4,8,-0.328131903946801,0.851504136208194,5.9705931785055,7.3747553388626,0.0550195941276153,0.853319948155981,-0.446425044453046,1.49605746333097
1,9,-0.48171739481166,-2.73380480908824,7.74364929641367,7.21888399727129,-0.098565896737244,-2.73198899714045,1.32663107345512,1.34018612173967
2,9,-0.446798910361143,-1.73893406369605,8.13237801006173,6.16030314648324,-0.0636474122867264,-1.73711825174826,1.71535978710318,0.28160527095162
3,9,-0.486304080669083,-1.83782233441137,8.06875474368037,6.66124130421238,-0.103152582594667,-1.83600652246358,1.65173652072183,0.782543428680756
4,9,-0.537333917851209,-1.77927543018881,4.97925502570992,8.06246562271416,-0.154182419776793,-1.77745961824102,-1.43776319724863,2.18376774718253
1,10,-0.501415466900545,1.29383907261242,6.79554777905047,5.9919483203942,-0.118263968826129,1.29565488456021,0.378529556091918,0.113250444862572
2,10,-0.469744963123211,0.95129474298087,6.8042725132399,5.74188686867382,-0.0865934650487944,0.953110554928657,0.387254290281354,-0.136811006857808
3,10,-0.475406173778597,1.17620539064829,7.15892862434615,5.11485069898421,-0.0922546757041807,1.17802120259607,0.741910401387602,-0.763847176547411
4,10,-0.455530163029437,1.35373485037932,7.10946598681258,4.47135246911075,-0.0723786649550207,1.35555066232711,0.692447763854028,-1.40734540642087
1,11,-0.275661808119183,-1.16494341952081,5.9263101270129,6.20472458674499,0.107489689955233,-1.16312760757302,-0.490708095945651,0.326026711213363
2,11,-0.320419718248672,-0.150835638606169,5.83871104235111,6.49628266473806,0.0627317798257438,-0.149019826658382,-0.578307180607442,0.617584789206439
3,11,-0.28374087077282,-0.913506926172122,6.27040737828848,6.10168767376301,0.0994106273015959,-0.911691114224335,-0.146610844670067,0.222989798231384
4,11,-0.32892136787397,-0.571172155273735,6.77184318146651,6.05457967359578,0.0542301302004465,-0.569356343325948,0.354824958507962,0.17588179806415
1,12,-0.338347764360193,-0.24936797163288,5.23625467280734,6.89090676887755,0.0448037337142227,-0.247552159685093,-1.18076355015121,1.01220889334593
2,12,-0.287078892100831,-0.341161097700132,4.97889295258696,6.72212252132703,0.0960726059735851,-0.339345285752345,-1.43812527037159,0.843424645795406
3,12,-0.345219822055947,-0.0340491015464413,4.81586459606247,6.98306395816869,0.0379316760184694,-0.0322332895986542,-1.60115362689608,1.10436608263706
4,12,-0.278725517067583,-0.530403426068283,5.63065448399448,6.5715223048542,0.104425981006833,-0.528587614120496,-0.786363738964073,0.692824429322571
1,13,-1.18872607623417,-3.76463657550024,6.56411118019501,5.44041417062038,-0.805574578159753,-3.76282076355246,0.147092957236457,-0.43828370491125
2,13,-1.20184014814138,-3.56013983128128,6.58562677703369,5.4540062163612,-0.818688650066961,-3.55832401933349,0.168608554075138,-0.424691659170429
3,13,-1.3013364165195,-4.43052759667595,6.43838512531744,6.15331443411086,-0.918184918445085,-4.42871178472816,0.0213669023588912,0.274616558579239
4,13,-1.02554429692348,-3.03992681526634,6.59562604145969,4.46865328122211,-0.642392798849061,-3.03811100331855,0.178607818501145,-1.41004459430951
