b1_pop,1,-0.0055602,0.016443,-0.11146,-0.18254,-0.02512,-0.0060647,-0.013122,0.091727
Dq_pop,-0.0055602,1,0.0032639,0.006437,-0.018436,-0.010331,-0.057806,0.0036239,-0.0085796
E0_pop,0.016443,0.0032639,1,-0.11776,-0.051733,-0.0076041,-0.0091539,-0.095774,0.087586
A0_pop,-0.11146,0.006437,-0.11776,1,0.18552,-0.031361,0.033282,0.018781,-0.52184
beta_pop,-0.18254,-0.018436,-0.051733,0.18552,1,-0.03183,0.020162,0.03446,-0.14809
omega_b1,-0.02512,-0.010331,-0.0076041,-0.031361,-0.03183,1,0.0026469,0.029135,0.045117
omega_Dq,-0.0060647,-0.057806,-0.0091539,0.033282,0.020162,0.0026469,1,-0.010999,-0.030393
omega_E0,-0.013122,0.0036239,-0.095774,0.018781,0.03446,0.029135,-0.010999,1,-0.0028028
omega_A0,0.091727,-0.0085796,0.087586,-0.52184,-0.14809,0.045117,-0.030393,-0.0028028,1
