rep,id,eta_b,eta_Dq,eta_E0,eta_A0
6,AURA,0.0254080262367652,0.489146391107589,-0.474153908451425,0.977123184929389
7,AURA,0.0117377093498342,0.396061005388875,-0.660545210914015,1.12284679908847
8,AURA,-0.00203952296210795,0.492913275254173,-0.1201240433661,1.04817771536326
9,AURA,-0.0165058284989075,0.575030282516015,-0.0784859671364207,1.11126491190067
10,AURA,0.0328431665167695,0.474650990478615,-0.337392431432242,0.917266853985268
1,Centre,0.299326177248545,1.48088444436244,-0.215563919789635,-2.87872150358896
2,Centre,0.334597980996488,1.58399443899762,-0.66746664337606,-1.57536799749585
3,Centre,0.296238378617663,1.32612443492858,-0.324676083265701,-1.88952235963238
4,Centre,0.283267339054902,1.39617320892994,-0.105533698679673,-3.07030165462788
5,Centre,0.320900373133906,1.52268921936847,-0.71595152002695,-1.35207466833907
6,Centre,0.315124250636238,1.66224000426614,-0.46262223124546,-1.64857719788514
7,Centre,0.250844811501072,1.76343051057627,-0.216690029699105,-1.34588234986298
8,Centre,0.303122447774399,1.77192979533727,-0.161580983511567,-2.8407406684249
9,Centre,0.296351461781253,1.66790281346933,-0.0551058173040382,-3.74784788372719
10,Centre,0.358198487744497,1.31768276743545,-0.527803299303998,-2.01481850804381
1,BFC,0.0106323660957091,-0.436793026606785,-0.180396485846872,-0.0731593158364088
2,BFC,-0.052935603133335,0.0194967793074777,-0.379481091040641,0.455938526910716
3,BFC,-0.0159465082874913,-0.252997101963436,-1.27689260461895,0.530604527766284
4,BFC,-0.0754440576120179,-0.0114550367237575,-0.542952911812414,0.696819419003218
5,BFC,-0.0498243208123364,-0.0781850831035944,-0.449744336913297,0.480271583551716
6,BFC,-0.0698078992609114,-0.163310826011061,-0.37934547460055,0.525508422014684
7,BFC,-0.0291999558049594,-0.48049617635296,-1.35832329327498,0.652234072528697
8,BFC,-0.0358091682714676,-0.0605876078199438,-0.87695739862434,0.517981888979729
9,BFC,-0.0135024606446436,-0.186462568602376,-1.16958476971971,0.519188156824681
10,BFC,-0.0367679539078778,-0.139000568546547,-0.316539259861863,0.331103032118395
1,Normandie,0.0560916404976057,1.84562698364438,1.99825930360438,0.367199205163471
2,Normandie,0.154484521080722,1.53769327845533,1.87237793723771,-0.754132302035329
3,Normandie,0.104754781978367,1.55736066695968,1.93105253215037,-0.944373968818534
4,Normandie,0.154285395538169,1.65703493235915,1.9497407077978,-1.75920080975127
5,Normandie,0.0653041194703446,1.61915286041781,1.92296423542318,0.104190158427319
6,Normandie,0.0689269966098516,1.74168630921806,1.82794676594399,0.813360194034744
7,Normandie,0.0702496094575689,1.73273312602455,2.06636058010203,-1.59147789351727
8,Normandie,0.165587521481357,1.43151316650661,1.69465980765131,-0.167737830914007
9,Normandie,0.0757513238027337,1.74330999065128,2.17576425467404,-2.43082153138129
10,Normandie,0.0673835223858322,1.61835685152088,2.06001986554783,-0.473267073609027
1,HDF,0.0293661395865682,1.31079983485993,1.210410292186,-0.229709006557883
2,HDF,0.0159156097593309,1.19879237234349,1.42684481017498,-1.40904921355229
3,HDF,0.0336381535052247,1.09835973218766,1.28735426073886,-0.84252041932131
4,HDF,0.0565874170287742,1.12500844853721,1.28074180418536,-2.60733273297893
5,HDF,0.0289085660465345,1.24303079081883,1.36875858802027,-2.02983040312328
6,HDF,0.00969603370572771,1.15519126686303,1.42651199617829,-1.89602106734295
7,HDF,0.0137821649745632,1.21346228888149,1.39722675047268,-1.26453724480273
8,HDF,0.0126966198172829,1.13624464348599,1.51311577912155,-3.1210985255507
9,HDF,0.0180298920026639,1.20387046228246,1.4108283309034,-1.51735623378298
10,HDF,0.0522969405284284,1.01629115294857,1.28994126166086,-2.47775993482718
1,GrandEst,0.036542953829079,1.04028294129701,-0.585924516214563,1.62964477599506
2,GrandEst,0.0304322899727451,1.01182623411294,-0.0711090949268728,1.58505211275856
3,GrandEst,0.0365080857143786,1.06731948764228,-0.389538088207279,1.63971944958493
4,GrandEst,0.0233354940529123,0.977450114421723,-0.362062047235514,1.65210601001159
5,GrandEst,0.0346736749659137,0.933889701626695,-0.214616813790329,1.5726808272446
6,GrandEst,0.0602041558123223,0.928846160465421,-0.104947526693081,1.47255351904053
7,GrandEst,0.0325651596894487,0.928807743272782,-0.484787264577469,1.63828639142056
8,GrandEst,0.0326678454024967,1.01625679451591,-0.163760988633522,1.59014052899041
9,GrandEst,0.0389295834120054,0.993521099067515,-0.436805893621075,1.60000173120267
10,GrandEst,0.0518203200841866,1.00327242024857,-0.396617250439103,1.54552099398542
1,PaysLoire,-0.080098409102448,-2.55857474262557,1.19771491870444,1.27342518555523
2,PaysLoire,-0.0716836989931614,-1.27806713517792,1.15382166023803,1.40570034396675
3,PaysLoire,-0.0174328964995714,-1.87103200263351,1.06655076624248,1.0682054644469
4,PaysLoire,-0.193588102162506,-1.82353611196024,1.46470825408057,1.79856993003098
5,PaysLoire,-0.143772895198642,-2.48473949170937,0.0775685535177571,2.04409401363515
6,PaysLoire,-0.0568046028606307,-3.45027101577097,1.53416525298863,0.672156751436928
7,PaysLoire,-0.0484293496156896,-2.66947546660756,1.72734118025704,-0.50495381198739
8,PaysLoire,-0.112112923840733,-1.94281743560881,1.38723466648008,1.38766071465951
9,PaysLoire,-0.180531411861902,-2.24016716719801,1.05897050563023,1.88778069968508
10,PaysLoire,-0.0956226170629984,-2.26743915583755,1.71868338328258,0.307958999921822
1,Bretagne,-0.102250128786393,1.12048455222917,0.897734591925914,-1.63337553422234
2,Bretagne,-0.089517379835885,1.14601550693312,0.868899142690773,-2.6520990059605
3,Bretagne,-0.0967406078693202,1.43859016949092,0.872360378832651,-1.14415219460889
4,Bretagne,-0.106998095099413,1.35843253876808,0.876032317444803,-1.59646129010507
5,Bretagne,-0.0809611497852345,1.40678926023032,0.820969364262674,-1.97553492854253
6,Bretagne,-0.0255714836860926,1.23921280160903,0.683960312751337,-3.55637607436713
7,Bretagne,-0.0670441562288184,1.20224420187929,0.683359794253717,-1.32688919900845
8,Bretagne,-0.0470413295899793,1.26157743964882,0.53834987023084,-0.700457604158034
9,Bretagne,-0.0539458534043451,1.39222737163684,0.746035175096695,-2.45727976036022
10,Bretagne,-0.0363278729221971,1.09799135858609,0.591650726872692,-1.44586190973049
1,Occitanie,0.0545468015136802,-0.570890538313168,-0.834141937087301,0.766591663811379
2,Occitanie,0.0922288229597936,-0.895577966128012,-0.318457672014986,0.3357826223114
3,Occitanie,0.0571162392606645,-0.632654516805273,-0.667575579988413,0.686086109267381
4,Occitanie,0.055341293212869,-0.500537433764805,-0.914400024501475,0.742062823505414
5,Occitanie,0.07111626420097,-0.450186439627709,-0.712181880262575,0.640994969492513
6,Occitanie,0.0918677007878886,-0.84299134570699,-0.219512749623891,0.314337237571398
7,Occitanie,0.0261961979801871,-0.379884890706589,-0.739754239182247,0.920503452843941
8,Occitanie,0.0735218473523697,-0.797187194451568,-0.482800121190344,0.48508920743932
9,Occitanie,0.0848906454907749,-0.473925309612464,-0.331744706072078,0.352678108766065
10,Occitanie,0.0110706094239168,-0.327946700832804,-0.506145988374886,0.906000936543569
1,PACA,0.0818805025700408,-0.161718147823219,-0.843252337603834,0.858548214046857
2,PACA,0.0865508488800963,-0.667013478361947,-1.44529274217715,0.848040344260071
3,PACA,0.0781746825964958,-0.455834799205073,-1.16494092845668,0.846748825554709
4,PACA,0.0927462836121858,-0.476926642758788,-1.60632369583951,0.829734400003658
5,PACA,0.0690872500381868,-0.216616529560298,-1.98201114560676,0.979252595059368
6,PACA,0.0573578243331453,-0.370096349488648,-0.815495763371515,0.92376474044822
7,PACA,0.0712666531782967,-0.36789397805849,-1.39075315564784,0.906391964065333
8,PACA,0.0668914904529893,-0.356871416271019,-0.81681680351215,0.896369331794157
9,PACA,0.0890616806817966,-0.376274799646041,-0.930144573394362,0.770346011242759
10,PACA,0.0620140890151034,-0.503591785027129,-1.35648360462999,0.941009086749205
1,Corse,-0.682607789537152,-2.36711752814734,0.203712209696286,-1.28801947840016
2,Corse,-0.778498477917576,-3.19051592566747,0.21772799016884,-0.783203530467055
3,Corse,-1.04973234671885,-3.29969490250962,0.430200363646037,-0.880142567169301
4,Corse,-0.879694403838463,-4.31685951976142,0.340583351854692,-1.18034208122516
5,Corse,-0.84330429178761,-2.72597333781231,0.169734303430238,-0.519440356436793
6,Corse,-0.965571626494465,-3.93180414405792,0.304127724445822,-0.13928815774146
7,Corse,-0.698442484246562,-2.71792256501498,0.0608624532551522,-0.631218727955376
8,Corse,-0.679123430008742,-4.17325942963881,0.147353599390346,-0.913586397684036
9,Corse,-0.765411156952476,-2.84455576315034,0.0764776174521039,-0.175555591032743
10,Corse,-0.992499333333187,-4.14330455243691,0.174104219260988,0.223496255279715
