b_pop,0.0046539,-0.00011776,-0.026135,-0.38632,-0.00015164,-6.101e-5,-1.5371e-6,0.0007962
Dq_pop,-0.00011776,0.19824,0.34295,0.20145,-0.0001655,-0.028451,-0.00013635,0.00079145
E0_pop,-0.026135,0.34295,36107,-2226.3,-0.087992,-0.028284,-1.309,-0.31903
A0_pop,-0.38632,0.20145,-2226.3,25484,0.50367,0.41752,-1.9247,-15.486
omega_b,-0.00015164,-0.0001655,-0.087992,0.50367,0.002697,0.00031885,-2.1729e-5,-0.0011698
omega_Dq,-6.101e-5,-0.028451,-0.028284,0.41752,0.00031885,0.1545,0.00041548,-0.0033245
omega_E0,-1.5371e-6,-0.00013635,-1.309,-1.9247,-2.1729e-5,0.00041548,0.047286,-0.00016269
omega_A0,0.0007962,0.00079145,-0.31903,-15.486,-0.0011698,-0.0033245,-0.00016269,0.14574
